property_ID,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
3309,1,1,1,252,16,67,95,1
3310,0,0,0,0,3,273,93,3
3311,0,0,0,0,1,692,98.66666667,2
3312,0,0,0,250,3,511,100,3
3313,0,0,0,250,0,17295,98.66666667,1
3314,15,40,70,161,4,7,95,3
3315,0,0,0,0,1,511,100,1
3316,0,0,0,0,0,17298,98.66666667,2
3317,26,56,86,86,26,8,95,3
3318,0,1,22,248,30,72,92,2
3319,0,0,0,0,0,17295,98.66666667,3
3320,17,46,73,334,47,5,86,2
3321,0,0,0,249,72,45,94,2
3322,0,0,5,280,38,19,90,3
3323,0,6,36,311,6,99,93,3
3324,26,56,86,176,5,12,95,3
3325,0,0,0,253,5,84,100,2
3326,0,26,56,56,4,137,95,2
3327,9,27,49,320,139,8,91,1
3328,29,59,89,364,3,21,100,3
3329,0,0,0,0,1,725,100,2
3330,8,38,68,343,82,8,89,1
3331,0,29,59,334,2,45,90,3
3332,0,30,60,335,33,35,93,3
3333,0,30,60,335,15,189,92,3
3334,0,19,26,86,0,17295,94.66666667,1
3335,0,0,26,301,17,45,84,3
3336,29,59,89,90,1,638,100,2
3337,0,0,0,0,4,417,95,2
3338,26,56,86,361,12,8,85,3
3339,9,16,25,287,25,11,92,3
3340,30,60,90,365,0,17294,97.33333333,3
3341,8,23,52,317,91,1,98,1
3342,0,0,0,249,13,640,97,3
3343,2,19,41,304,107,18,97,1
3344,0,0,0,0,2,324,80,2
3345,25,55,83,358,2,5,90,3
3346,0,0,0,0,9,358,91,3
3347,12,28,58,59,6,92,97,3
3348,26,56,86,361,13,23,86,1
3349,0,0,9,9,4,645,95,1
3350,0,0,0,0,0,17295,98.66666667,3
3351,21,41,47,309,22,8,95,2
3352,17,24,40,264,12,3,97,2
3353,9,18,18,267,31,10,97,2
3354,12,29,59,334,84,2,97,2
3355,30,60,90,365,0,17295,97.33333333,3
3356,0,0,15,255,22,108,91,1
3357,15,45,75,350,38,78,91,3
3358,15,38,68,329,37,7,91,3
3359,13,35,59,334,15,21,93,3
3360,0,0,0,0,1,669,80,3
3361,16,44,68,336,166,16,92,3
3362,0,0,15,16,4,50,93,3
3363,23,53,83,358,37,23,89,3
3364,0,0,0,0,1,628,100,2
3365,3,3,5,6,7,25,96,3
3366,0,10,25,25,16,237,89,2
3367,18,38,47,311,99,11,93,2
3368,16,33,51,320,17,89,99,2
3369,4,17,33,264,30,174,97,2
3370,0,0,0,131,0,17298,98.66666667,1
3371,21,51,81,171,4,10,90,2
3372,0,0,0,0,27,127,93,2
3373,0,0,0,0,0,17295,98.66666667,3
3374,28,58,88,89,6,331,87,1
3375,23,52,82,172,1,18,100,1
3376,22,51,81,356,28,424,93,1
3377,20,49,79,169,13,162,87,1
3378,0,0,0,0,0,17294,98.66666667,3
3379,19,49,79,79,1,23,100,3
3380,13,25,42,208,0,17295,93.33333333,1
3381,0,1,15,15,5,21,100,2
3382,0,0,0,0,11,385,91,3
3383,8,23,53,328,1,155,100,2
3384,0,0,0,0,0,17295,98.66666667,2
3385,0,0,5,280,3,150,100,2
3386,0,0,0,143,2,197,90,2
3387,0,7,37,37,0,17295,89.66666667,2
3388,18,48,78,78,1,39,100,1
3389,2,27,57,58,5,163,96,2
3390,9,20,40,114,20,5,98,3
3391,7,8,31,306,78,88,94,3
3392,0,0,22,22,6,44,93,3
3393,0,24,35,310,5,122,92,1
3394,5,24,31,294,1,10,100,1
3395,2,32,62,337,0,17294,73.33333333,1
3396,0,28,58,333,0,17295,86.66666667,1
3397,3,3,9,284,2,8,100,1
3398,6,21,50,302,3,262,100,1
3399,0,0,7,282,3,189,100,1
3400,6,36,66,341,0,17294,98.33333333,2
3401,4,8,31,306,3,10,100,1
3402,10,33,61,331,18,2,100,1
3403,7,22,49,324,18,137,97,1
3404,30,60,90,365,1,11,100,2
3405,28,58,88,363,1,346,100,1
3406,0,24,54,329,1,63,100,1
3407,18,29,59,334,1,584,100,1
3408,30,60,90,365,0,17295,97.33333333,1
3409,12,25,55,330,2,21,100,2
3410,30,60,90,365,2,93,100,1
3411,20,50,80,355,0,17294,100,1
3412,13,13,41,316,0,17294,96.66666667,1
3413,30,60,90,365,1,127,100,1
3414,30,60,90,365,1,489,80,1
3415,30,60,90,365,2,149,100,1
3416,29,59,89,364,2,11,100,3
3417,0,0,0,0,1,487,100,3
3418,0,0,0,0,4,127,90,3
3419,28,58,88,363,0,17294,96.33333333,3
3420,12,15,16,262,40,14,92,3
3421,30,60,90,365,1,454,100,1
3422,8,8,8,281,2,251,91.33333333,1
3423,29,59,89,364,8,17,78,1
3424,22,48,78,350,13,59,92,1
3425,29,59,89,364,0,17294,96.66666667,1
3426,0,0,0,265,1,23,100,1
3427,0,13,43,318,11,46,78,1
3428,27,57,87,362,3,694,87,3
3429,30,60,90,365,47,43,98,1
3430,0,0,0,0,3,714,80,1
3431,0,0,0,0,9,118,93,2
3432,0,0,0,0,0,17294,98.66666667,3
3433,15,15,37,312,19,256,94,2
3434,3,3,4,5,5,30,96,1
3435,7,7,10,220,14,8,97,1
3436,0,0,0,0,0,17295,98.66666667,3
3437,0,0,0,0,3,653,90,3
3438,0,0,0,0,3,600,80,1
3439,0,6,36,276,5,187,87,1
3440,0,0,0,0,0,17295,98.66666667,3
3441,8,19,28,28,6,2,100,3
3442,1,9,39,40,11,7,93,2
3443,30,60,90,365,0,17295,97.33333333,3
3444,0,0,0,0,3,322,70,3
3445,4,32,62,249,65,58,81,2
3446,7,37,67,95,9,30,96,2
3447,0,0,0,0,20,515,93,1
3448,11,26,56,130,42,7,100,1
3449,0,6,36,311,6,76,90,2
3450,0,0,0,0,2,328,100,3
3451,0,0,0,0,0,17294,98.66666667,2
3452,26,56,86,361,3,22,93,2
3453,2,2,2,202,6,23,83,1
3454,2,9,36,300,11,5,100,2
3455,0,4,34,221,8,43,100,3
3456,0,0,0,208,12,141,90,2
3457,0,0,0,0,2,672,100,3
3458,0,16,33,283,26,128,91,1
3459,2,6,26,298,37,25,93,2
3460,3,28,50,57,23,127,96,2
3461,29,59,89,89,4,18,100,3
3462,0,0,0,0,4,641,90,2
3463,14,43,73,348,4,196,93,3
3464,7,17,39,314,23,100,85,2
3465,0,0,0,0,0,17294,98.66666667,3
3466,0,0,0,0,1,660,80,3
3467,0,0,0,0,4,339,87,3
3468,2,13,28,290,54,5,92,1
3469,6,36,66,341,56,4,89,1
3470,0,0,0,206,0,17295,98.66666667,1
3471,0,2,2,158,59,232,88,3
3472,0,0,0,0,0,17294,98.66666667,3
3473,4,6,8,143,18,50,96,2
3474,4,22,52,327,5,21,90,3
3475,2,2,2,36,139,85,94,1
3476,26,56,86,361,16,18,96,2
3477,0,0,0,0,1,189,98.66666667,3
3478,0,0,2,49,13,22,97,1
3479,21,45,56,330,42,8,93,2
3480,8,17,29,272,144,17,98,3
3481,3,12,33,118,79,6,93,1
3482,11,22,46,46,62,8,91,1
3483,9,22,42,104,16,6,91,1
3484,13,41,71,220,151,8,91,1
3485,16,38,68,215,101,7,91,1
3486,19,46,75,218,63,14,88,1
3487,0,0,0,0,36,224,91,3
3488,0,0,0,0,1,491,100,3
3489,0,0,0,0,0,17294,98.66666667,3
3490,20,50,69,344,15,9,92,3
3491,0,0,0,0,1,621,100,1
3492,13,13,13,13,5,12,96,2
3493,17,45,64,339,28,0,98,2
3494,3,16,46,91,5,23,100,3
3495,0,0,28,29,2,22,90,3
3496,15,32,56,141,3,2,87,3
3497,12,28,47,130,2,6,90,3
3498,3,3,3,3,10,22,86,3
3499,0,0,0,0,35,251,87,3
3500,29,59,89,364,1,181,96.66666667,3
3501,0,0,0,0,1,128,100,3
3502,0,0,0,0,0,17294,98.66666667,3
3503,17,21,44,130,9,18,98,3
3504,0,0,0,0,4,644,100,2
3505,0,0,0,0,0,17295,98.66666667,3
3506,0,6,34,193,5,126,96,2
3507,29,59,89,364,5,584,92,3
3508,0,0,0,0,0,17295,98.66666667,3
3509,6,19,39,306,210,2,96,2
3510,0,0,0,0,12,427,97,3
3511,0,0,0,0,3,274,93,2
3512,0,0,0,0,1,705,80,3
3513,0,0,17,17,14,20,94,3
3514,30,60,90,365,3,128,100,3
3515,6,22,52,52,3,60,100,3
3516,21,23,23,242,30,14,100,2
3517,29,59,89,364,0,17295,96.66666667,3
3518,0,0,0,0,2,977,100,2
3519,28,58,88,363,10,22,82,1
3520,0,9,39,314,13,59,94,3
3521,21,43,66,341,1,13,100,3
3522,0,0,0,0,0,17295,98.66666667,3
3523,0,0,0,0,1,658,80,3
3524,22,52,82,357,11,16,95,3
3525,10,31,35,310,0,17298,91,3
3526,13,39,63,323,23,19,79,1
3527,1,5,5,5,6,265,93,3
3528,2,2,28,28,11,7,98,3
3529,20,50,80,170,47,17,98,2
3530,28,58,88,89,1,302,100,1
3531,0,0,0,132,3,44,100,2
3532,0,0,0,0,0,17295,98.66666667,2
3533,4,34,64,339,7,7,90,1
3534,7,37,67,342,8,123,74,1
3535,0,0,0,254,2,578,90,2
3536,2,9,39,314,12,6,98,3
3537,0,0,0,0,10,183,94,3
3538,5,5,5,48,3,23,100,3
3539,0,0,0,0,4,245,95,1
3540,0,0,0,0,2,715,60,3
3541,0,0,0,0,0,17294,98.66666667,3
3542,5,18,37,123,6,116,100,1
3543,0,0,0,0,0,17295,98.66666667,1
3544,15,45,75,350,162,16,92,2
3545,16,37,65,340,250,21,90,2
3546,7,20,22,90,37,4,98,2
3547,4,4,20,20,2,19,90,3
3548,0,0,0,0,0,17298,98.66666667,3
3549,3,3,5,134,21,11,94,1
3550,2,18,35,222,11,23,93,1
3551,10,18,24,153,72,6,90,1
3552,3,3,3,131,82,20,88,1
3553,10,40,69,291,20,2,95,1
3554,27,56,86,228,2,74,90,3
3555,23,53,83,358,1,1011,100,3
3556,29,59,89,180,0,17294,96.66666667,3
3557,1,1,1,267,5,128,100,2
3558,13,28,28,28,5,54,88,1
3559,0,0,0,0,10,226,84,3
3560,0,0,0,68,0,17298,98.66666667,2
3561,29,51,81,356,9,200,100,1
3562,0,0,0,0,0,17298,98.66666667,3
3563,0,29,58,333,117,5,96,2
3564,0,0,0,0,3,598,100,2
3565,0,25,42,292,68,26,97,2
3566,2,32,62,337,0,17294,73.33333333,1
3567,0,0,0,0,0,17295,98.66666667,3
3568,23,53,83,174,0,17294,98,3
3569,0,0,0,217,0,17298,98.66666667,3
3570,0,0,0,203,0,17298,98.66666667,3
3571,10,24,31,289,6,29,84,1
3572,19,41,61,312,1,31,100,3
3573,0,0,27,159,2,604,80,2
3574,0,0,0,128,6,687,100,2
3575,9,39,61,146,14,82,99,2
3576,12,42,72,72,1,11,80,2
3577,0,0,0,131,3,516,90,2
3578,29,59,89,364,12,45,93,2
3579,0,0,0,0,1,588,100,3
3580,22,52,82,357,14,11,97,3
3581,22,52,82,357,41,19,93,2
3582,30,60,90,365,125,15,94,2
3583,24,54,84,359,4,4,75,3
3584,30,60,90,365,0,17298,97.33333333,2
3585,26,43,59,334,9,13,100,1
3586,0,0,0,0,2,367,100,3
3587,0,0,0,0,3,681,53,2
3588,0,18,48,323,22,508,97,2
3589,10,34,57,62,62,5,99,1
3590,16,46,76,351,19,0,100,1
3591,0,0,0,0,20,258,89,2
3592,1,16,22,77,55,29,95,1
3593,0,0,0,247,2,400,100,2
3594,0,0,0,219,2,429,100,3
3595,0,28,58,148,0,17295,86.66666667,1
3596,0,6,36,311,28,43,95,1
3597,0,0,1,276,1,490,100,3
3598,0,7,31,97,0,17295,90,1
3599,21,44,59,327,16,1,96,1
3600,28,58,88,363,2,7,100,2
3601,30,57,87,362,17,22,93,1
3602,17,25,55,330,35,15,93,3
3603,17,44,74,349,22,22,86,3
3604,0,0,0,0,0,17294,98.66666667,3
3605,0,0,0,0,19,127,93,3
3606,0,0,0,0,0,17294,98.66666667,3
3607,0,0,0,0,1,615,20,3
3608,0,21,30,41,1,269,80,2
3609,0,0,0,249,5,35,100,3
3610,0,0,0,0,0,17295,98.66666667,2
3611,0,0,0,0,0,17294,98.66666667,3
3612,0,0,0,160,3,563,93,2
3613,15,15,15,100,4,5,95,2
3614,0,0,0,0,0,17295,98.66666667,3
3615,0,0,0,0,1,13,100,3
3616,0,0,0,0,27,3,99,2
3617,30,60,90,365,80,6,94,2
3618,0,0,0,0,5,95,90,2
3619,3,33,59,141,47,98,96,1
3620,12,28,47,126,20,23,92,2
3621,28,58,87,362,50,20,89,1
3622,14,41,64,339,77,36,90,1
3623,8,33,63,338,26,8,95,1
3624,0,0,0,0,3,657,93,3
3625,0,0,0,128,3,128,93,2
3626,7,37,60,335,17,72,86,2
3627,0,0,0,0,0,17294,98.66666667,3
3628,0,0,0,0,1,651,100,1
3629,7,16,30,255,61,8,99,1
3630,30,60,90,90,0,17295,97.33333333,3
3631,0,18,48,48,0,17295,93.33333333,2
3632,0,0,0,0,4,493,100,3
3633,0,0,0,0,3,480,87,3
3634,5,11,21,177,0,17295,91.66666667,2
3635,4,13,31,180,0,17295,95.33333333,2
3636,0,7,37,92,0,17295,89.66666667,2
3637,6,12,34,89,0,17295,91.33333333,2
3638,7,7,7,7,8,20,90,1
3639,0,0,0,0,0,17295,98.66666667,3
3640,0,0,0,0,0,17294,98.66666667,3
3641,0,0,0,245,1,24,100,2
3642,27,57,87,87,4,12,100,3
3643,8,38,68,343,5,547,87,1
3644,0,0,0,0,0,17295,98.66666667,1
3645,0,0,0,0,6,618,87,2
3646,0,0,15,15,16,57,93,2
3647,8,34,55,329,61,31,91,3
3648,0,0,0,0,0,17295,98.66666667,3
3649,8,38,68,69,5,29,100,3
3650,0,0,0,0,1,678,80,1
3651,7,21,43,177,4,21,95,2
3652,14,30,30,30,3,98,90,2
3653,0,0,0,0,25,125,93,2
3654,0,0,0,0,0,17295,98.66666667,3
3655,6,9,15,274,97,4,93,2
3656,0,0,9,109,2,24,100,1
3657,26,56,79,222,3,257,93,1
3658,9,9,9,9,15,15,81,1
3659,19,24,24,24,18,21,89,1
3660,0,0,0,0,0,17298,98.66666667,1
3661,18,38,59,112,6,80,90,1
3662,12,38,60,113,5,39,84,1
3663,22,52,82,133,13,43,85,1
3664,13,43,66,199,6,24,83,1
3665,14,44,70,123,17,28,85,1
3666,21,47,69,122,5,110,80,1
3667,16,44,66,157,8,47,70,1
3668,19,49,75,127,4,26,85,1
3669,13,43,73,124,2,26,90,1
3670,0,4,23,76,4,19,100,1
3671,19,49,79,132,2,39,100,1
3672,19,49,73,125,4,15,85,1
3673,10,40,70,345,0,17298,95.66666667,1
3674,10,40,63,206,16,90,85,1
3675,22,52,74,217,15,131,88,1
3676,19,49,74,127,17,17,80,1
3677,19,47,73,211,23,24,89,1
3678,16,46,69,122,19,25,92,1
3679,25,55,85,139,12,246,75,1
3680,0,0,0,0,2,349,100,3
3681,6,36,63,63,61,26,97,2
3682,30,60,90,365,0,17295,97.33333333,3
3683,0,0,0,0,0,17294,98.66666667,2
3684,2,3,33,224,19,7,96,1
3685,0,7,37,94,9,262,89,1
3686,4,6,6,6,13,255,92,1
3687,0,0,0,229,3,9,100,2
3688,10,23,50,322,22,10,98,2
3689,0,0,15,285,1,128,80,3
3690,0,0,0,0,0,17298,98.66666667,3
3691,11,41,71,71,9,11,93,2
3692,1,5,35,126,3,50,87,1
3693,0,0,0,0,2,493,90,3
3694,16,44,66,339,39,1,93,1
3695,0,0,0,0,0,17295,98.66666667,3
3696,4,24,45,102,37,8,96,2
3697,0,4,33,308,36,494,97,1
3698,0,0,0,0,2,380,90,1
3699,9,28,45,91,9,21,93,2
3700,0,0,28,303,9,31,96,1
3701,30,60,90,365,5,227,70,3
3702,23,51,73,348,23,11,97,2
3703,8,37,60,311,62,3,95,2
3704,0,0,0,0,8,22,97,3
3705,0,0,0,0,8,492,88,2
3706,0,0,0,0,4,197,93,2
3707,27,57,87,87,27,30,87,2
3708,0,0,0,220,1,39,100,3
3709,4,17,33,228,44,19,91,1
3710,4,4,4,132,71,11,95,1
3711,0,7,37,312,30,233,93,1
3712,13,43,73,348,0,17295,95,2
3713,7,35,65,340,13,133,95,1
3714,0,0,0,0,12,254,80,2
3715,5,25,49,317,19,18,87,2
3716,16,43,61,148,6,23,87,3
3717,1,1,1,128,2,72,90,3
3718,14,27,51,323,115,8,98,1
3719,0,23,52,327,2,46,100,3
3720,17,34,39,314,0,17294,91,3
3721,3,33,63,64,4,188,100,1
3722,17,47,77,77,18,32,88,1
3723,5,14,25,292,261,17,91,1
3724,28,58,88,363,14,202,93,3
3725,0,27,28,115,28,100,94,2
3726,0,0,0,94,0,17295,98.66666667,3
3727,0,0,0,0,2,561,90,3
3728,0,0,0,0,0,17295,98.66666667,3
3729,0,0,0,0,5,499,96,3
3730,0,0,0,0,1,496,100,3
3731,0,0,0,0,0,17295,98.66666667,3
3732,11,36,66,341,37,4,97,2
3733,25,55,85,360,8,11,91,3
3734,28,58,88,363,2,16,100,2
3735,10,40,70,345,0,17298,95.66666667,3
3736,20,50,80,353,69,4,96,2
3737,0,0,0,131,17,255,78,2
3738,0,0,0,0,3,199,90,3
3739,0,0,0,0,0,17298,98.66666667,1
3740,0,6,18,82,119,21,90,2
3741,0,0,0,0,0,17295,98.66666667,2
3742,0,0,0,0,4,265,85,2
3743,7,37,67,342,38,2,95,1
3744,0,0,0,0,0,17294,98.66666667,3
3745,0,5,35,310,53,8,90,1
3746,0,5,28,28,13,23,95,2
3747,0,0,0,0,0,17294,98.66666667,3
3748,3,12,42,213,16,15,96,1
3749,0,0,2,235,9,25,98,3
3750,0,0,13,268,0,17298,93.33333333,3
3751,14,44,74,349,9,11,93,1
3752,8,9,33,143,2,69,100,3
3753,28,58,88,178,22,5,99,2
3754,0,0,0,0,1,636,100,3
3755,28,58,88,88,17,12,100,3
3756,4,6,13,233,12,265,93,1
3757,0,0,0,0,1,449,80,3
3758,0,0,0,0,0,17295,98.66666667,3
3759,13,39,66,122,7,189,97,2
3760,6,6,6,27,0,17295,90.33333333,1
3761,8,34,59,329,24,15,87,1
3762,13,30,58,324,111,18,97,1
3763,12,32,61,332,130,17,97,1
3764,10,28,50,316,121,18,97,1
3765,0,0,0,0,1,493,80,3
3766,0,0,0,0,0,17294,98.66666667,3
3767,0,0,0,127,74,576,96,1
3768,10,32,59,168,75,21,93,1
3769,10,19,19,19,155,15,94,1
3770,8,20,33,305,102,20,92,1
3771,0,0,0,0,1,332,100,1
3772,0,0,30,305,7,347,94,1
3773,0,5,35,310,0,17295,88,3
3774,2,32,62,337,2,212,90,2
3775,4,4,12,258,0,17294,85.66666667,2
3776,0,0,0,0,0,17294,98.66666667,3
3777,0,21,51,51,8,127,83,2
3778,27,57,81,81,2,12,100,1
3779,2,32,62,63,31,190,97,1
3780,0,0,0,0,6,659,97,3
3781,0,0,0,128,1,669,100,3
3782,0,0,0,0,0,17295,98.66666667,3
3783,0,0,0,122,0,17294,98.66666667,1
3784,5,13,34,114,69,3,97,3
3785,0,0,0,0,3,379,70,3
3786,9,28,30,30,83,4,92,1
3787,0,0,0,0,1,655,100,3
3788,0,0,0,0,0,17294,98.66666667,3
3789,0,0,0,0,6,21,97,2
3790,0,0,0,128,1,650,98.66666667,3
3791,0,0,0,0,14,554,95,2
3792,0,2,2,251,19,165,86,2
3793,0,23,50,284,35,73,90,3
3794,10,40,70,70,20,8,95,2
3795,0,0,0,0,10,17,94,2
3796,0,0,0,0,0,17295,98.66666667,3
3797,0,0,0,0,1,379,100,1
3798,30,60,90,365,0,17298,97.33333333,3
3799,0,0,0,0,2,377,90,3
3800,0,0,0,0,0,17295,98.66666667,3
3801,0,0,0,0,0,17295,98.66666667,3
3802,0,0,0,0,0,17295,98.66666667,3
3803,0,0,15,276,18,9,94,3
3804,21,38,68,68,20,13,100,3
3805,0,0,0,0,7,268,83,3
3806,0,0,0,0,9,228,83,1
3807,26,56,86,86,3,2,100,1
3808,0,0,0,0,3,652,80,3
3809,0,0,0,0,0,17295,98.66666667,3
3810,0,0,0,0,0,17295,98.66666667,3
3811,4,20,50,135,26,17,95,3
3812,0,0,0,0,2,630,100,3
3813,0,0,0,0,2,632,90,3
3814,0,0,0,0,0,17295,98.66666667,3
3815,0,0,0,0,10,578,100,2
3816,14,28,39,53,7,66,100,1
3817,21,44,74,100,18,127,98,2
3818,11,34,53,77,7,189,100,2
3819,0,15,42,62,1,512,100,2
3820,1,1,1,1,5,595,96,3
3821,21,38,65,87,29,24,96,2
3822,14,36,59,83,7,58,94,1
3823,19,39,66,88,8,177,95,2
3824,13,24,38,53,22,31,90,1
3825,30,60,90,365,1,291,80,2
3826,0,0,0,0,0,17295,98.66666667,3
3827,0,0,0,0,2,616,100,3
3828,28,58,88,363,6,190,100,2
3829,0,0,24,45,11,20,96,2
3830,0,0,0,0,0,17295,98.66666667,3
3831,0,0,0,0,8,267,100,2
3832,0,0,0,0,1,540,98.66666667,1
3833,0,27,57,332,4,148,100,1
3834,30,60,90,365,0,17295,97.33333333,3
3835,30,60,90,365,0,17295,97.33333333,3
3836,30,60,90,91,0,17294,97.33333333,3
3837,0,0,0,0,3,598,100,2
3838,0,0,0,0,0,17295,98.66666667,3
3839,0,6,36,311,7,325,94,2
3840,0,0,0,0,1,148,100,3
3841,0,3,8,120,10,21,96,2
3842,0,0,0,0,4,412,85,1
3843,0,0,0,0,4,420,80,1
3844,0,0,0,0,2,651,100,1
3845,0,0,2,2,24,10,94,3
3846,7,15,23,275,117,6,88,2
3847,0,0,0,0,57,29,94,2
3848,0,0,0,0,2,611,100,3
3849,0,0,0,0,3,329,87,3
3850,0,0,0,0,0,17294,98.66666667,2
3851,0,0,0,0,7,640,96,2
3852,0,0,0,0,3,660,80,2
3853,0,0,0,0,5,283,84,2
3854,11,32,56,56,58,5,90,2
3855,20,41,62,335,8,2,95,3
3856,0,0,0,0,0,17295,98.66666667,1
3857,0,0,6,6,18,15,93,2
3858,0,0,0,0,20,183,93,2
3859,0,0,0,0,21,8,92,2
3860,26,56,86,361,27,88,89,1
3861,27,57,87,362,2,124,100,1
3862,28,58,88,363,27,72,93,1
3863,6,6,6,6,8,21,98,2
3864,5,31,61,334,0,17294,90.33333333,3
3865,21,21,37,312,0,17295,99.66666667,3
3866,10,40,70,345,1,0,100,1
3867,0,0,24,291,32,46,97,2
3868,16,46,76,351,3,12,100,3
3869,0,0,0,0,7,635,90,1
3870,3,5,15,80,68,15,95,2
3871,4,10,28,62,61,21,93,2
3872,10,26,56,107,6,20,93,1
3873,5,9,27,68,166,16,92,2
3874,4,10,27,71,177,15,91,2
3875,10,18,31,64,77,20,91,2
3876,27,57,87,362,1,585,100,1
3877,0,0,0,0,0,17298,98.66666667,3
3878,29,59,89,364,12,631,70,3
3879,0,0,0,0,0,17294,98.66666667,3
3880,30,60,84,350,22,21,96,2
3881,5,22,36,292,10,15,96,1
3882,10,31,54,302,17,68,91,1
3883,15,43,73,346,18,22,91,1
3884,10,25,39,280,4,461,90,1
3885,12,27,53,313,41,16,93,1
3886,10,27,50,308,37,10,95,1
3887,29,59,89,364,10,11,94,3
3888,0,0,0,0,0,17294,98.66666667,3
3889,29,59,89,90,0,17294,96.66666667,3
3890,0,0,0,0,4,253,85,2
3891,6,10,40,315,61,9,97,1
3892,0,0,0,0,0,17294,98.66666667,3
3893,24,54,84,359,4,189,80,3
3894,12,32,40,40,6,12,97,2
3895,0,0,0,0,0,17295,98.66666667,3
3896,26,56,79,331,12,12,98,3
3897,0,0,0,0,2,247,100,3
3898,0,0,0,0,0,17295,98.66666667,3
3899,16,26,46,321,121,3,95,1
3900,14,16,16,144,36,10,89,3
3901,0,0,14,15,9,22,91,2
3902,11,28,47,322,1,363,92.33333333,1
3903,11,26,47,322,6,25,80,1
3904,0,0,0,34,22,39,87,2
3905,13,25,35,163,10,617,100,1
3906,0,0,3,87,11,26,91,1
3907,0,0,0,0,1,673,100,3
3908,0,0,0,0,0,17294,98.66666667,1
3909,0,0,0,0,0,17295,98.66666667,3
3910,0,4,34,309,8,42,100,1
3911,22,49,79,79,22,1,100,2
3912,8,18,37,37,36,5,99,3
3913,11,39,69,69,6,22,100,2
3914,0,0,0,0,0,17294,98.66666667,3
3915,0,0,0,0,2,663,90,3
3916,22,52,82,107,10,11,87,3
3917,0,0,0,0,0,17295,98.66666667,3
3918,0,0,7,32,4,183,100,1
3919,0,0,0,0,2,635,40,3
3920,9,31,58,329,4,11,95,1
3921,0,0,0,0,0,17298,98.66666667,3
3922,6,26,54,329,140,1,91,1
3923,21,47,77,77,9,68,93,1
3924,0,0,16,27,1,632,100,2
3925,0,0,0,220,5,494,100,3
3926,21,37,42,122,5,2,100,3
3927,0,0,0,155,4,489,93,2
3928,0,0,0,156,6,189,97,2
3929,3,22,52,327,18,20,91,2
3930,10,40,70,345,8,95,90,3
3931,0,0,0,0,4,270,95,3
3932,0,0,0,0,7,304,89,1
3933,0,0,0,128,17,312,76,1
3934,30,60,90,365,10,33,92,3
3935,4,4,4,4,3,8,100,3
3936,30,60,90,365,8,493,90,2
3937,30,60,90,365,1,609,100,2
3938,0,0,0,0,2,659,100,2
3939,0,0,0,0,0,17294,98.66666667,3
3940,0,0,0,246,177,6,91,2
3941,25,44,54,77,14,5,96,2
3942,0,0,0,0,1,662,98.66666667,3
3943,23,53,75,350,31,12,94,2
3944,0,0,28,303,4,194,81.66666667,3
3945,0,0,0,0,16,220,96,3
3946,16,46,76,351,5,11,100,3
3947,16,46,76,351,1,13,100,3
3948,20,50,80,355,1,12,100,3
3949,0,0,0,0,4,573,93,2
3950,0,0,0,0,5,498,80,2
3951,0,0,0,253,10,302,84,3
3952,17,45,75,165,36,9,96,3
3953,30,60,90,365,10,37,100,1
3954,30,60,90,365,11,103,80,3
3955,26,56,86,361,7,11,76,3
3956,19,41,71,335,70,2,96,2
3957,16,34,63,320,14,1,93,2
3958,15,41,71,338,24,13,98,2
3959,0,0,0,0,0,17298,98.66666667,1
3960,0,0,0,0,4,533,85,3
3961,27,57,87,362,0,17295,86.66666667,3
3962,0,0,0,0,0,17295,98.66666667,3
3963,18,48,78,225,5,14,95,3
3964,15,37,59,60,22,1,97,2
3965,25,50,75,130,50,12,91,1
3966,0,0,0,0,3,534,93,3
3967,0,0,0,0,0,17295,98.66666667,2
3968,18,43,54,103,72,5,91,1
3969,30,60,90,365,17,14,85,1
3970,0,0,0,0,6,7,100,2
3971,18,35,35,35,7,285,83,2
3972,19,19,19,264,1,255,60,1
3973,7,37,67,342,16,13,89,2
3974,0,6,36,311,0,17295,86.66666667,3
3975,30,60,90,365,17,126,85,1
3976,0,0,0,0,3,592,90,2
3977,20,34,40,310,19,5,93,1
3978,10,27,44,252,13,11,98,1
3979,1,3,18,163,29,31,93,3
3980,0,0,0,0,0,17294,98.66666667,3
3981,0,0,0,0,0,17294,98.66666667,3
3982,0,0,0,244,12,1426,93,2
3983,0,0,0,0,4,653,100,3
3984,0,0,0,0,0,17295,98.66666667,3
3985,0,0,0,0,0,17295,98.66666667,3
3986,0,0,0,0,5,619,55,3
3987,0,0,0,0,12,163,93,2
3988,0,0,0,0,0,17294,98.66666667,3
3989,30,60,90,365,1,361,80,1
3990,0,0,0,0,0,17294,98.66666667,2
3991,0,5,22,22,12,22,93,1
3992,26,56,86,361,30,21,87,3
3993,19,49,72,347,47,12,84,1
3994,0,11,17,240,6,221,90,2
3995,0,11,41,316,2,237,100,2
3996,17,47,77,352,46,26,99,1
3997,17,43,61,198,150,16,89,2
3998,30,60,90,365,32,11,93,3
3999,6,36,65,340,22,22,85,3
4000,30,60,90,365,25,14,85,3
4001,30,60,90,365,9,230,91,3
4002,0,0,0,0,0,17294,98.66666667,3
4003,4,34,64,64,4,177,90,2
4004,23,53,83,358,26,30,90,1
