property_id,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
1299,0,1,2,1.0,1.0,7,0.54
1300,0,0,4,1.0,2.0,0,1.45
1301,0,0,4,1.0,1.0,7,1.2
1302,10,0,4,1.0,2.0,0,1.78
1303,0,0,2,1.0,1.0,6,0.22
1304,0,0,4,1.0,2.0,7,2.53
1305,14,1,2,2.0,1.0,4,1.2
1306,0,0,4,1.0,2.0,6,0.41
1307,0,0,4,1.0,2.0,3,1.39
1308,0,1,2,1.0,1.0,5,1.09
1309,0,0,2,1.0,1.0,5,1.19
1310,0,0,5,1.0,1.0,0,1.88
1311,0,0,2,1.0,1.0,2,1.16
1312,0,0,4,1.0,2.0,2,1.31
1313,0,0,4,1.0,1.0,7,0.96
1314,0,0,6,1.0,2.0,9,1.16
1315,0,1,2,1.0,1.0,9,1.17
1316,0,0,5,1.0,2.0,4,0.99
1317,11,0,2,1.0,1.0,9,0.41
1318,0,0,4,1.0,2.0,9,1.15
1319,0,1,1,1.0,1.0,9,1.0
1320,0,1,1,1.5,1.0,4,0.99
1321,0,0,5,1.0,2.0,4,1.03
1322,15,0,6,1.0,3.0,0,0.24
1323,0,0,2,1.0,1.0,2,0.7
1324,0,1,2,1.0,1.0,2,0.78
1325,15,0,5,2.0,3.0,6,1.41
1326,0,0,4,1.5,0.0,4,0.1
1327,0,1,2,1.0,1.0,9,1.01
1328,0,0,2,1.0,1.0,2,1.16
1329,0,0,2,1.0,1.0,1,0.51
1330,0,0,8,1.0,3.0,1,1.0
1331,14,1,2,2.0,1.0,9,0.88
1332,0,0,2,1.0,0.0,2,0.51
1333,0,0,5,2.0,3.0,7,1.63
1334,0,1,2,1.0,1.0,2,1.66
1335,0,0,4,1.0,2.0,4,0.23
1336,0,0,4,1.0,1.0,4,0.21
1337,0,0,2,1.0,1.0,3,0.66
1338,0,1,1,1.0,1.0,2,0.31
1339,0,0,4,1.0,1.0,7,1.03
1340,0,0,2,1.0,1.0,1,0.5
1341,0,0,4,1.0,1.0,2,0.65
1342,0,0,5,1.0,3.0,9,0.39
1343,0,1,2,1.0,1.0,9,0.5
1344,0,1,2,1.0,1.0,9,0.5
1345,0,0,4,1.0,2.0,9,0.49
1346,0,1,2,1.0,1.0,9,0.6
1347,15,0,4,1.0,2.0,0,1.57
1348,0,1,2,1.0,1.0,9,0.44
1349,0,0,2,1.0,1.0,4,0.22
1350,0,0,3,1.0,1.0,0,0.57
1351,0,0,2,1.0,1.0,4,0.85
1352,0,0,6,1.5,2.0,2,1.69
1353,0,0,4,2.0,2.0,4,1.1
1354,0,0,2,1.0,1.0,2,0.31
1355,0,0,2,1.0,1.0,2,0.79
1356,0,0,2,1.0,1.0,9,0.68
1357,0,1,2,1.0,1.0,2,0.73
1358,0,0,4,1.0,1.0,2,1.49
1359,14,0,6,2.0,4.0,4,0.52
1360,14,1,2,1.0,1.0,9,2.03
1361,14,1,4,1.0,1.0,9,2.71
1362,14,1,2,1.0,1.0,9,2.53
1363,14,0,5,1.0,2.0,9,2.74
1364,0,1,2,1.0,1.0,5,0.9
1366,0,0,2,1.0,1.0,1,0.62
1367,0,0,5,2.0,2.0,1,0.96
1368,14,0,6,2.0,4.0,1,0.83
1369,0,0,2,1.0,2.0,1,0.98
1370,14,1,2,1.5,1.0,7,1.3
1371,0,1,1,1.0,1.0,9,0.67
1372,0,0,2,1.0,1.0,9,0.89
1373,0,0,4,1.0,1.0,6,1.23
1374,0,0,2,1.0,1.0,9,0.55
1375,0,1,2,1.0,0.0,9,0.95
1376,0,1,2,1.0,1.0,9,0.9
1377,0,0,5,2.0,3.0,9,0.97
1378,0,0,3,1.0,1.0,4,0.34
1379,0,0,2,1.0,1.0,7,1.33
1380,0,0,2,1.5,1.0,4,0.16
1381,0,0,2,1.0,1.0,9,0.44
1382,0,1,3,1.0,1.0,2,0.77
1383,0,0,3,1.0,1.0,7,0.79
1384,0,0,2,1.0,0.0,5,1.13
1385,0,0,4,1.0,2.0,1,0.86
1386,0,0,4,1.0,2.0,9,0.53
1387,0,0,6,2.0,2.0,4,1.43
1388,0,0,6,2.0,2.0,4,1.47
1389,0,0,4,1.0,1.0,4,1.47
1390,0,0,4,1.0,1.0,0,0.19
1391,0,0,4,1.0,0.0,0,0.43
1392,0,0,7,1.0,1.0,2,0.99
1393,0,0,5,1.0,1.0,0,0.24
1394,0,0,10,2.0,2.0,2,0.97
1395,0,0,16,3.0,3.0,2,1.04
1396,0,0,7,1.0,1.0,2,0.99
1397,5,0,4,1.0,1.0,9,3.7
1398,0,0,5,1.0,2.0,0,0.31
1399,0,0,4,1.0,2.0,0,0.34
1400,0,0,4,1.0,2.0,0,0.44
1401,0,0,6,1.0,1.0,0,0.31
1402,0,0,4,1.0,2.0,0,0.32
1403,0,0,4,1.0,2.0,0,0.22
1404,0,0,2,1.0,0.0,0,0.42
1405,0,0,6,1.0,1.0,0,0.51
1406,0,0,7,1.0,1.0,2,0.69
1407,0,0,5,1.0,1.0,0,0.18
1408,0,0,2,1.0,1.0,2,0.58
1409,14,0,7,1.0,4.0,2,1.45
1410,14,1,1,3.0,1.0,3,0.47
1411,0,0,2,1.0,1.0,4,0.6
1412,0,0,2,1.0,1.0,4,0.93
1413,0,0,3,1.0,0.0,9,1.21
1414,0,1,2,1.5,1.0,0,0.74
1415,0,1,2,1.0,1.0,4,1.09
1416,0,0,3,1.0,1.0,5,0.96
1417,0,0,3,1.0,1.0,9,0.88
1418,0,1,2,1.0,1.0,9,0.7
1419,0,0,3,1.0,2.0,9,1.07
1420,0,0,4,1.5,2.0,0,1.14
1421,0,0,5,1.0,2.0,3,1.94
1422,0,0,4,1.0,2.0,4,0.26
1423,14,1,2,1.0,1.0,4,0.45
1424,0,1,1,0.5,2.0,4,0.97
1425,0,0,3,1.5,2.0,4,1.03
1426,0,1,2,1.0,1.0,0,1.0
1427,0,1,2,1.0,1.0,9,0.18
1428,0,0,4,1.0,1.0,2,0.97
1429,0,1,1,1.0,1.0,3,0.94
1430,0,1,2,1.0,1.0,7,2.27
1431,8,1,2,1.5,1.0,2,0.03
1432,0,0,4,1.0,2.0,9,0.67
1433,0,0,2,1.0,1.0,4,0.79
1434,0,1,1,1.0,1.0,9,0.4
1435,0,0,4,1.0,1.0,7,0.68
1436,0,0,4,1.0,2.0,9,0.68
1438,0,0,2,1.0,1.0,4,0.24
1439,0,0,2,1.0,1.0,0,1.93
1440,0,0,2,1.0,2.0,4,0.15
1441,14,0,6,2.0,4.0,4,1.65
1442,0,0,2,1.0,1.0,4,0.75
1443,0,0,5,2.0,2.0,7,2.38
1444,0,0,2,1.0,1.0,3,6.02
1445,0,0,5,2.0,2.0,5,1.23
1446,0,1,2,1.0,1.0,7,1.14
1447,0,1,2,1.0,1.0,7,1.21
1448,0,1,4,2.0,2.0,0,0.94
1449,0,0,4,1.5,2.0,9,1.91
1450,0,0,6,1.0,2.0,1,1.96
1451,0,1,2,1.0,1.0,1,2.08
1452,0,0,4,1.0,1.0,4,0.7
1453,16,1,2,1.0,1.0,9,0.87
1454,0,0,6,1.0,3.0,9,0.73
1455,0,0,2,1.0,1.0,4,0.76
1456,15,0,2,1.0,1.0,6,1.54
1457,0,0,2,1.5,1.0,9,1.29
1458,0,0,3,1.0,0.0,3,0.59
1459,0,0,4,1.0,2.0,1,0.39
1460,0,0,2,1.0,1.0,7,1.04
1461,0,1,3,1.0,1.0,9,0.64
1462,0,0,2,1.0,1.0,9,0.38
1463,0,0,3,1.0,0.0,4,1.49
1464,0,0,5,1.0,2.0,4,1.67
1465,0,1,2,1.0,1.0,0,0.78
1466,0,0,3,1.0,1.0,4,0.28
1467,0,0,3,1.0,0.0,0,0.99
1468,0,0,2,1.0,0.0,4,0.55
1469,0,1,2,1.0,1.0,0,0.56
1470,0,0,4,1.0,1.0,0,1.3
1471,0,0,4,1.0,1.0,2,0.59
1472,0,0,2,1.0,0.0,4,0.67
1473,0,0,2,1.0,1.0,9,0.58
1474,14,0,4,1.0,0.0,0,1.3
1475,0,0,2,1.0,1.0,6,1.13
1476,0,1,2,1.0,1.0,4,0.36
1477,0,0,2,1.0,1.0,1,0.11
1478,0,0,2,1.0,0.0,7,2.2
1480,14,1,2,1.0,1.0,9,0.77
1481,0,0,2,1.0,1.0,9,0.68
1482,14,0,2,1.0,1.0,6,1.98
1483,0,1,2,1.0,1.0,9,0.91
1484,0,2,2,1.0,1.0,4,0.77
1485,0,0,4,1.0,2.0,9,0.4
1486,0,1,2,1.0,1.0,3,0.95
1487,0,0,3,1.0,2.0,3,0.94
1489,0,0,4,1.0,1.0,6,1.54
1490,0,0,5,1.0,2.0,2,0.47
1491,0,0,4,1.0,1.0,7,0.91
1492,14,0,8,2.0,4.0,7,3.05
1493,0,0,5,1.0,2.0,6,1.42
1494,0,0,4,1.0,2.0,6,1.39
1495,14,1,2,2.0,1.0,4,2.48
1496,1,1,2,0.5,1.0,1,1.43
1497,1,1,2,0.5,1.0,1,1.22
1498,0,0,2,1.0,1.0,9,0.55
1499,0,1,2,1.0,1.0,4,0.75
1500,0,1,2,1.0,1.0,4,0.6
1501,20,0,6,2.0,3.0,4,0.4
1502,0,1,2,2.0,1.0,9,1.02
1503,14,0,16,7.0,7.0,4,0.84
1504,0,0,4,1.0,1.0,4,1.05
1505,14,1,1,0.5,1.0,4,0.87
1506,14,1,2,0.5,1.0,4,0.97
1507,0,0,2,1.0,1.0,4,1.02
1508,0,0,3,1.0,2.0,4,0.31
1509,0,0,2,1.0,1.0,2,1.15
1510,0,1,2,1.0,1.0,2,1.16
1511,0,0,4,1.0,3.0,1,1.79
1512,14,1,2,1.0,1.0,2,0.15
1513,0,0,3,1.0,1.0,2,0.23
1514,20,1,5,1.0,1.0,2,0.2
1515,14,1,3,1.0,1.0,2,0.25
1516,20,1,2,1.0,1.0,2,0.25
1517,15,0,7,1.0,0.0,2,0.11
1518,0,1,2,1.5,1.0,2,0.39
1519,0,0,3,1.0,2.0,4,1.04
1520,0,0,4,1.0,2.0,4,1.31
1521,0,0,2,1.0,1.0,4,1.12
1522,1,1,2,1.0,1.0,7,2.36
1523,0,0,2,1.0,1.0,4,1.21
1524,0,0,2,1.0,1.0,1,1.31
1525,0,0,5,1.0,1.0,0,0.31
1526,15,0,3,2.0,2.0,2,0.31
1528,0,0,2,1.0,1.0,1,0.16
1529,0,1,1,0.5,1.0,9,0.98
1530,0,1,1,0.5,1.0,9,1.06
1531,1,1,4,1.5,2.0,7,1.14
1532,1,1,2,1.0,1.0,7,1.23
1533,1,1,2,1.0,1.0,7,1.23
1534,1,0,2,1.0,1.0,7,1.23
1535,0,0,2,1.0,0.0,4,0.99
1536,0,0,4,1.0,1.0,2,0.3
1537,0,1,2,1.0,1.0,9,1.34
1538,0,1,2,1.0,1.0,7,1.45
1539,0,0,6,1.0,2.0,2,0.84
1540,0,0,2,1.0,1.0,7,1.21
1541,0,1,1,1.0,1.0,4,0.32
1542,0,0,3,1.5,2.0,2,1.78
1543,0,1,2,1.0,1.0,0,0.42
1544,15,0,4,1.0,3.0,0,0.3
1545,0,1,2,1.0,1.0,4,0.63
1546,0,1,1,1.0,1.0,7,1.29
1547,0,1,2,1.0,1.0,9,1.24
1548,0,1,2,1.0,1.0,9,1.42
1549,0,0,4,1.0,2.0,2,0.48
1550,8,0,2,1.0,1.0,1,0.79
1551,0,0,3,1.0,2.0,1,1.6
1552,0,0,5,1.0,2.0,2,1.98
1553,1,1,2,1.0,1.0,9,1.4
1554,0,0,2,1.0,1.0,1,1.26
1555,0,1,2,1.0,1.0,1,1.1
1556,14,1,1,1.0,1.0,3,1.87
1557,14,1,2,1.0,1.0,9,1.02
1558,0,0,2,1.0,0.0,4,1.39
1559,0,0,4,2.0,2.0,4,0.82
1560,14,1,1,1.0,1.0,1,1.43
1561,0,0,4,1.5,2.0,9,0.38
1562,15,1,2,1.5,1.0,9,0.5
1563,0,1,2,1.0,1.0,6,0.46
1564,0,0,6,1.0,1.0,2,0.25
1565,0,0,4,1.0,1.0,2,0.26
1566,0,0,8,1.0,2.0,2,0.5
1567,0,0,4,1.0,1.0,2,0.32
1568,0,0,4,1.0,1.0,2,0.53
1569,0,0,3,1.0,1.0,2,1.19
1570,0,0,4,1.5,1.0,2,1.09
1571,0,0,2,1.0,1.0,9,1.12
1572,0,0,2,1.0,1.0,2,0.5
1573,0,1,1,1.0,1.0,9,1.0
1574,20,0,8,2.5,3.0,3,1.49
1575,0,0,5,1.0,2.0,2,0.43
1576,20,0,4,2.0,2.0,1,1.06
1577,0,0,2,1.0,0.0,9,0.71
1578,0,0,4,1.0,1.0,9,0.74
1579,0,0,5,1.0,1.0,2,0.93
1580,0,0,3,1.0,1.0,2,0.17
1581,0,0,2,1.0,0.0,4,0.63
1582,0,0,5,1.0,2.0,1,1.13
1583,0,0,3,1.0,1.0,1,1.56
1584,0,1,1,1.0,1.0,0,0.72
1585,0,1,1,1.5,1.0,7,1.69
1586,0,0,3,2.0,1.0,9,1.2
1587,14,0,4,1.0,3.0,5,0.77
1588,0,0,4,1.5,2.0,1,2.08
1589,0,0,2,1.0,1.0,2,0.75
1590,0,0,2,1.0,1.0,9,0.6
1591,0,1,1,1.0,1.0,7,0.75
1592,0,1,1,1.0,1.0,7,0.54
1593,0,1,2,1.0,1.0,1,0.71
1594,0,1,2,1.0,1.0,4,1.35
1595,15,1,2,1.0,1.0,4,1.09
1596,1,1,2,1.0,1.0,4,1.28
1597,14,1,2,1.0,1.0,4,1.56
1598,0,0,2,1.0,1.0,7,1.42
1599,0,1,3,1.5,1.0,5,2.47
1600,0,0,4,1.0,1.0,2,1.05
1601,0,0,5,1.0,1.0,1,0.8
1602,0,0,7,1.5,3.0,1,0.81
1603,21,0,6,1.0,3.0,1,0.93
1604,21,0,4,1.0,2.0,1,1.03
1605,21,0,6,1.0,2.0,1,0.91
1606,14,1,1,1.0,1.0,6,0.89
1607,0,0,4,1.0,2.0,9,1.22
1608,0,1,2,1.0,1.0,3,0.87
1609,14,1,1,2.0,0.0,7,0.61
1610,0,0,2,1.0,0.0,7,0.72
1611,14,1,1,0.5,1.0,7,0.73
1612,0,1,1,1.0,1.0,7,0.6
1613,0,0,3,1.0,1.0,1,0.93
1614,0,1,2,1.0,1.0,4,0.84
1615,0,0,2,1.0,1.0,0,1.23
1616,0,0,4,1.0,1.0,2,0.12
1617,0,0,5,1.0,2.0,0,0.39
1618,0,0,2,1.0,1.0,3,0.68
1619,0,1,2,2.0,1.0,4,1.07
1620,0,0,2,1.0,0.0,9,1.27
1621,0,0,4,1.5,1.0,4,1.02
1622,14,1,2,1.0,1.0,6,2.39
1623,8,1,2,1.0,1.0,7,1.19
1624,0,0,5,1.0,2.0,4,0.29
1625,0,1,2,1.0,1.0,4,0.31
1626,15,0,4,1.0,2.0,4,0.87
1627,0,1,2,1.0,1.0,2,0.13
1628,0,0,6,1.5,2.0,0,1.29
1629,0,0,4,1.0,2.0,6,2.39
1630,0,0,2,1.0,1.0,4,0.69
1631,14,1,2,1.0,1.0,0,2.56
1632,1,1,1,1.0,1.0,3,2.77
1633,1,1,2,1.0,1.0,3,2.74
1634,15,0,7,1.5,5.0,9,0.45
1635,0,0,6,1.0,3.0,9,0.75
1636,0,0,4,1.0,2.0,9,1.24
1637,14,1,2,1.0,1.0,9,0.13
1638,0,0,4,1.0,2.0,0,0.27
1639,0,1,2,1.0,1.0,1,0.37
1640,0,0,2,1.0,0.0,7,1.89
1641,0,0,2,1.0,1.0,2,0.44
1642,0,0,2,1.0,1.0,2,0.43
1643,0,0,4,1.0,2.0,6,0.45
1644,0,0,3,1.0,1.0,4,0.77
1645,0,0,2,1.0,1.0,6,1.23
1646,0,0,4,1.0,2.0,4,0.38
1647,0,1,2,1.0,1.0,2,1.32
1648,0,0,2,1.0,1.0,9,0.44
1649,0,0,5,1.0,1.0,9,0.69
1650,0,0,2,1.0,1.0,9,0.85
1651,0,0,2,1.0,1.0,6,0.94
1652,0,0,2,1.0,0.0,4,0.59
1653,14,1,2,2.0,1.0,2,1.12
1654,15,0,3,1.0,2.0,1,0.81
1655,20,1,2,3.5,1.0,1,1.47
1656,0,1,2,2.0,1.0,1,1.31
1657,14,0,12,2.0,4.0,4,0.53
1658,0,0,1,1.0,1.0,4,0.35
1659,1,0,3,1.0,2.0,4,0.42
1660,8,0,4,2.0,2.0,2,1.05
1661,1,1,2,1.0,1.0,2,0.89
1662,1,1,2,1.0,1.0,2,1.07
1663,1,1,2,1.0,1.0,2,1.05
1664,0,1,1,1.0,1.0,9,2.84
1665,0,0,6,1.5,2.0,2,1.8
1666,14,0,4,2.0,2.0,6,1.46
1667,0,0,4,1.0,2.0,9,0.83
1668,0,0,2,1.0,1.0,2,0.48
1669,14,1,2,1.0,1.0,9,0.47
1670,14,1,2,2.0,1.0,0,0.17
1671,14,1,2,1.0,1.0,0,0.27
1672,0,1,2,1.0,1.0,2,0.32
1673,0,0,3,1.0,1.0,0,0.81
1674,8,0,5,1.0,1.0,0,0.78
1675,0,0,2,1.0,1.0,9,0.79
1676,0,0,2,1.0,1.0,0,1.58
1677,14,1,1,1.0,1.0,7,2.15
1678,0,0,4,1.5,2.0,4,1.0
1679,0,1,2,1.0,1.0,0,0.46
1680,0,0,6,1.5,3.0,0,0.28
1681,0,1,4,1.5,1.0,0,0.43
1682,0,1,2,1.0,1.0,0,0.44
1683,0,1,3,1.0,1.0,9,1.48
1684,0,0,2,1.0,0.0,0,1.17
1685,0,1,2,1.0,1.0,0,1.78
1686,0,1,1,1.0,1.0,7,2.07
1687,0,1,1,1.0,1.0,7,2.06
1688,0,0,2,1.0,0.0,2,0.15
1689,0,0,4,1.0,2.0,1,1.34
1690,0,1,2,1.0,1.0,1,1.1
1691,0,0,2,1.0,1.0,0,1.02
1692,0,1,2,1.0,1.0,0,0.94
1693,0,0,2,1.0,1.0,0,0.99
1694,0,0,3,1.0,2.0,7,2.37
1695,0,2,2,1.5,1.0,0,0.46
1696,0,0,2,1.0,1.0,2,0.45
1697,0,0,2,1.0,1.0,2,0.33
1698,0,0,3,1.0,2.0,2,0.37
1699,0,0,2,1.0,1.0,2,0.55
1700,0,0,2,1.0,0.0,4,0.58
1701,0,0,4,1.0,1.0,6,1.74
1702,14,1,6,2.0,3.0,9,0.92
1703,14,1,6,1.0,1.0,9,1.16
1704,14,1,2,1.0,1.0,9,1.2
1705,14,1,2,1.0,1.0,3,0.54
1706,14,1,2,1.0,1.0,3,0.56
1707,0,0,4,1.0,1.0,2,0.89
1708,0,0,5,1.0,2.0,4,1.16
1709,0,0,3,1.0,1.0,2,1.01
1710,15,0,3,1.0,1.0,2,0.89
1711,0,1,2,1.0,1.0,2,0.5
1712,0,0,2,1.0,1.0,2,0.79
1713,0,1,2,1.0,1.0,0,0.48
1714,0,1,2,1.0,1.0,2,1.1
1715,0,0,2,1.0,1.0,2,1.08
1716,0,0,3,1.0,2.0,9,0.97
1717,0,2,3,1.0,1.0,6,2.16
1718,0,0,3,1.0,1.0,7,1.19
1719,0,0,5,1.5,1.0,4,1.99
1720,0,0,5,1.5,1.0,4,1.89
1721,0,0,5,1.5,1.0,9,0.75
1722,14,1,2,1.0,1.0,0,0.26
1723,0,0,5,1.5,2.0,4,0.34
1724,1,1,2,1.0,1.0,3,2.83
1725,14,0,2,1.0,1.0,3,2.84
1726,14,1,2,1.0,1.0,0,0.73
1727,14,1,2,1.0,1.0,4,0.82
1728,0,0,2,1.0,1.0,9,0.15
1729,0,0,2,1.5,1.0,7,1.03
1730,0,0,2,1.0,1.0,2,0.53
1731,0,0,2,5.5,1.0,2,0.74
1732,0,0,2,1.0,1.0,9,0.57
1733,0,0,2,1.0,1.0,2,0.6
1734,0,0,4,1.0,1.0,2,0.33
1735,0,0,2,1.0,1.0,2,0.35
1736,0,1,2,1.0,1.0,7,0.63
1737,0,0,6,1.0,3.0,5,1.21
1738,0,0,6,1.0,3.0,5,1.21
1739,0,0,2,1.0,1.0,7,1.11
1740,0,0,2,1.0,1.0,2,1.23
1741,0,1,2,1.0,1.0,4,1.23
1742,0,1,2,1.0,1.0,4,1.32
1743,0,0,4,5.5,1.0,2,0.11
1744,0,2,1,2.0,1.0,2,0.2
1745,14,0,4,2.0,2.0,2,0.59
1746,0,0,4,1.0,2.0,6,2.03
1747,0,0,2,1.0,2.0,2,1.16
1748,0,1,1,1.0,1.0,2,1.17
1749,0,0,2,1.0,1.0,4,0.7
1750,0,0,2,1.0,1.0,7,1.36
1751,0,0,2,1.0,1.0,4,0.38
1752,0,0,4,1.0,2.0,2,0.69
1753,0,0,2,1.0,1.0,1,0.43
1754,0,0,4,1.0,2.0,0,1.39
1755,0,1,2,1.0,1.0,1,0.42
1756,0,0,2,1.0,1.0,0,1.2
1757,15,0,2,1.0,1.0,2,0.4
1758,0,0,2,1.0,1.0,6,0.87
1759,0,2,1,1.0,1.0,6,1.22
1760,14,1,2,1.5,1.0,0,1.01
1761,0,0,2,1.0,1.0,4,0.45
1762,14,1,2,2.0,1.0,9,1.1
1763,0,0,5,1.0,2.0,9,0.91
1764,0,0,3,1.0,1.0,4,0.35
1765,0,0,2,1.0,1.0,2,0.2
1766,14,0,3,1.0,2.0,0,1.52
1767,15,0,2,1.0,1.0,1,1.77
1768,0,1,2,1.0,1.0,2,0.59
1769,14,0,12,1.0,3.0,1,1.12
1770,0,1,2,1.0,1.0,2,0.24
1771,0,0,2,1.0,1.0,4,0.4
1772,0,0,4,2.0,2.0,4,1.23
1773,14,0,3,1.0,2.0,4,3.88
1774,0,0,6,2.0,3.0,4,0.72
1775,0,0,4,2.0,1.0,4,0.71
1776,0,0,3,1.0,1.0,4,1.13
1777,0,0,1,1.0,0.0,4,0.98
1778,0,0,2,1.0,0.0,4,0.79
1779,0,0,2,1.0,1.0,2,1.19
1780,0,0,2,1.0,0.0,4,0.52
1781,0,0,6,1.0,2.0,2,0.69
1782,0,0,2,1.0,1.0,2,0.97
1783,0,0,2,1.0,0.0,7,1.46
1784,0,0,2,1.0,1.0,9,2.32
1785,0,1,3,1.0,1.0,1,0.27
1786,0,0,2,1.0,1.0,1,0.43
1787,0,1,2,1.0,1.0,0,0.56
1788,0,1,2,1.0,1.0,4,0.42
1789,0,0,2,1.0,1.0,9,0.48
1790,0,1,2,1.0,1.0,0,0.7
1791,15,0,7,1.5,3.0,2,0.94
1792,0,0,4,1.0,1.0,2,1.36
1793,0,1,2,1.0,1.0,9,0.85
1794,14,1,2,1.0,1.0,9,1.1
1795,0,1,1,1.0,1.0,9,1.94
1796,0,0,2,1.0,1.0,4,0.6
1797,0,1,2,1.0,1.0,0,0.64
1798,0,0,3,1.5,1.0,4,1.14
1799,0,0,5,1.0,2.0,4,0.42
1800,0,0,6,2.0,2.0,4,1.14
1801,0,0,4,1.0,1.0,2,0.29
1802,0,0,6,2.0,2.0,2,0.8
1803,0,0,6,1.0,2.0,2,0.72
1804,0,0,4,1.0,1.0,0,1.51
1805,0,0,4,1.0,2.0,4,1.02
1806,0,0,4,1.0,2.0,4,0.92
1807,0,0,4,1.0,1.0,0,1.61
1808,0,0,5,1.0,2.0,4,0.48
1809,0,0,6,1.0,2.0,4,1.07
1810,0,0,2,1.0,0.0,4,0.38
1811,0,0,3,1.0,2.0,4,0.51
1812,0,0,5,1.0,2.0,4,0.47
1813,0,0,4,1.0,2.0,0,1.1
1814,0,0,6,1.0,2.0,2,0.72
1815,0,0,6,1.0,2.0,2,0.67
1816,0,0,6,1.0,2.0,2,0.66
1817,0,0,4,1.0,1.0,2,0.67
1818,0,0,6,1.0,2.0,4,0.57
1819,0,0,4,1.0,1.0,2,0.51
1820,0,0,4,2.0,2.0,0,1.23
1821,0,0,2,1.0,1.0,0,1.13
1822,0,0,2,1.0,1.0,0,1.08
1823,0,0,4,1.0,1.0,0,1.5
1824,0,0,4,1.0,1.0,0,1.6
1825,0,0,4,1.0,1.0,0,1.61
1826,0,0,4,1.0,1.0,4,1.5
1827,0,0,4,1.0,1.0,2,0.61
1828,0,0,4,1.0,1.0,2,0.62
1829,0,0,6,1.0,2.0,2,0.81
1830,0,0,5,1.0,2.0,2,0.68
1831,0,0,4,2.0,2.0,0,1.24
1832,0,0,6,1.0,2.0,7,1.03
1833,0,0,2,1.0,1.0,0,1.84
1834,0,1,3,1.0,1.0,0,1.96
1835,0,1,2,1.0,1.0,4,1.47
1836,0,1,2,1.0,1.0,0,1.83
1837,0,0,4,1.0,1.0,7,0.84
1838,0,0,4,1.0,1.0,7,1.0
1839,0,0,4,1.0,1.0,7,1.06
1840,0,0,2,1.0,1.0,1,2.43
1841,14,0,6,1.0,3.0,1,0.82
1842,0,0,2,1.0,1.0,6,0.75
1843,15,0,2,1.0,1.0,2,1.27
1844,0,1,2,2.0,1.0,7,0.34
1845,0,0,4,1.0,1.0,9,1.2
1846,0,0,3,1.0,1.0,7,0.75
1847,0,0,2,1.0,1.0,6,2.93
1848,0,1,2,1.0,1.0,9,0.89
1849,14,1,2,1.0,1.0,1,1.14
1850,0,0,2,1.0,1.0,4,0.67
1851,0,0,4,1.0,2.0,2,1.37
1852,0,0,2,1.0,0.0,1,0.77
1853,0,0,2,1.0,1.0,1,0.78
1854,0,0,2,1.0,1.0,1,0.66
1855,0,0,2,1.0,1.0,1,0.63
1856,0,1,1,1.0,1.0,0,0.65
1857,0,0,6,1.0,3.0,1,0.5
1858,0,0,4,1.0,1.0,4,1.25
1859,0,0,2,1.0,1.0,7,1.69
1860,0,0,2,1.0,1.0,4,0.72
1861,1,1,2,1.0,1.0,6,1.97
1862,0,0,4,1.0,2.0,4,1.08
1864,0,1,2,1.0,0.0,1,0.81
1865,20,1,2,1.0,1.0,3,1.57
1866,14,1,2,1.0,1.0,0,1.17
1867,0,0,4,1.0,2.0,7,1.01
1868,0,1,2,1.0,1.0,7,1.13
1869,0,1,2,1.0,1.0,2,1.0
1870,0,1,2,1.0,1.0,2,0.88
1871,14,0,4,1.0,1.0,9,1.25
1872,0,0,4,1.0,1.0,9,1.2
1873,0,0,4,1.0,1.0,9,1.38
1874,0,1,2,1.0,1.0,7,0.69
1875,0,0,2,1.0,1.0,0,1.0
1876,0,0,2,1.0,0.0,1,1.4
1877,0,0,3,1.0,0.0,1,1.37
1878,0,0,2,1.0,1.0,1,1.38
1879,0,1,2,1.0,1.0,1,1.29
1880,0,0,2,1.0,1.0,1,1.45
1881,0,0,3,1.0,0.0,7,1.32
1882,0,0,4,1.0,1.0,0,0.59
1883,14,1,2,2.0,1.0,9,1.06
1884,0,0,1,1.0,1.0,9,1.04
1885,0,0,4,1.0,1.0,9,1.18
1886,0,0,4,1.0,2.0,0,1.24
1887,14,0,2,1.0,0.0,1,1.05
1888,0,0,2,1.0,1.0,1,1.2
1889,0,0,2,1.0,0.0,1,1.13
1890,0,0,3,1.0,1.0,4,1.0
1891,0,0,4,1.0,2.0,1,1.03
1892,0,1,2,1.0,1.0,0,1.01
1893,1,1,2,1.0,1.0,0,0.93
1894,0,0,2,1.0,0.0,4,1.63
1895,0,0,4,1.0,1.0,0,1.0
1896,0,0,1,1.0,0.0,9,0.98
1897,0,0,2,1.0,1.0,1,0.95
1898,14,0,6,1.0,4.0,1,5.25
1899,0,0,4,1.0,1.0,7,1.85
1900,0,0,2,1.0,1.0,9,0.77
1901,0,2,2,1.0,1.0,0,2.03
1902,0,1,2,1.0,1.0,4,0.75
1903,0,0,4,1.0,0.0,4,1.01
1904,12,1,1,1.0,1.0,5,1.31
1905,1,0,2,1.0,1.0,0,0.71
1906,1,0,3,1.5,1.0,0,0.87
1907,1,0,3,1.5,1.0,0,0.69
1908,0,0,1,1.0,0.0,2,0.43
1909,0,0,2,1.0,1.0,2,0.47
1910,0,0,2,1.0,0.0,2,0.33
