property_id,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,extra,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification
3523,9.0,9.0,9.0,9.0,8.0,9.0,0.48,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3524,10.0,10.0,10.0,10.0,10.0,10.0,0.57,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Phone Verification",True,True,True,True,False,False,True
3525,10.0,10.0,8.0,10.0,6.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3526,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3527,10.0,6.0,10.0,8.0,6.0,10.0,0.05,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3528,10.0,10.0,10.0,10.0,9.0,9.0,0.96,Host Has Profile Pic,False,True,False,False,False,False,False
3529,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3530,8.0,7.0,10.0,9.0,9.0,8.0,1.73,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3531,8.0,9.0,10.0,10.0,10.0,10.0,0.39,"Host Is Superhost, Host Has Profile Pic, Is Location Exact, Instant Bookable",True,True,False,True,True,False,False
3532,10.0,9.0,10.0,9.0,10.0,10.0,1.37,"Host Is Superhost, Host Has Profile Pic, Is Location Exact, Instant Bookable",True,True,False,True,True,False,False
3533,10.0,10.0,10.0,10.0,10.0,10.0,2.04,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3534,10.0,10.0,10.0,10.0,10.0,10.0,0.1,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3535,10.0,10.0,10.0,10.0,10.0,10.0,0.47,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3536,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3537,10.0,9.0,10.0,10.0,10.0,9.0,1.43,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3538,7.0,8.0,7.0,8.0,8.0,7.0,0.42,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3539,10.0,10.0,10.0,10.0,10.0,8.0,0.1,Host Has Profile Pic,False,True,False,False,False,False,False
3540,10.0,10.0,10.0,10.0,10.0,10.0,0.75,Host Has Profile Pic,False,True,False,False,False,False,False
3541,10.0,9.0,9.0,10.0,8.0,9.0,0.53,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3542,10.0,9.0,10.0,10.0,9.0,8.0,1.25,Host Has Profile Pic,False,True,False,False,False,False,False
3543,10.0,9.0,10.0,10.0,10.0,10.0,0.17,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3544,8.0,6.0,10.0,10.0,8.0,4.0,0.08,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3545,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3546,10.0,10.0,10.0,10.0,10.0,10.0,0.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3547,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3548,10.0,9.0,9.0,10.0,9.0,9.0,3.67,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Profile Picture",False,True,True,True,False,True,False
3549,9.0,9.0,9.0,9.0,9.0,9.0,4.48,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Profile Picture",False,True,True,True,False,True,False
3550,10.0,10.0,10.0,10.0,9.0,10.0,5.66,"Host Is Superhost, Host Has Profile Pic",True,True,False,False,False,False,False
3551,10.0,10.0,10.0,10.0,9.0,10.0,2.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3552,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
3553,10.0,9.0,10.0,10.0,9.0,10.0,2.02,Host Has Profile Pic,False,True,False,False,False,False,False
3554,10.0,9.0,10.0,10.0,10.0,9.0,0.62,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
3555,10.0,9.0,10.0,10.0,9.0,9.0,4.04,Host Has Profile Pic,False,True,False,False,False,False,False
3556,9.0,9.0,9.0,9.0,9.0,9.0,4.88,Host Has Profile Pic,False,True,False,False,False,False,False
3557,10.0,10.0,10.0,10.0,9.0,10.0,4.65,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3558,8.0,8.0,10.0,9.0,9.0,8.0,0.18,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3559,10.0,10.0,10.0,10.0,10.0,8.0,0.03,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3560,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3561,10.0,10.0,10.0,10.0,10.0,10.0,0.22,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3562,10.0,10.0,10.0,10.0,10.0,10.0,0.22,Host Has Profile Pic,False,True,False,False,False,False,False
3563,9.0,7.0,8.0,8.0,10.0,9.0,0.76,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3564,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
3565,10.0,10.0,10.0,10.0,10.0,10.0,0.13,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Profile Picture, Require Guest Phone Verification",False,True,True,True,False,True,True
3566,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3567,10.0,10.0,10.0,10.0,9.0,10.0,5.04,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3568,10.0,9.0,10.0,10.0,9.0,10.0,0.13,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3569,10.0,10.0,10.0,10.0,9.0,10.0,3.04,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3570,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3571,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3572,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
3573,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3574,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3575,8.0,10.0,10.0,9.0,8.0,9.0,1.65,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
3576,10.0,10.0,8.0,8.0,8.0,8.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3577,8.0,8.0,10.0,10.0,10.0,9.0,0.09,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3578,10.0,10.0,10.0,10.0,10.0,9.0,0.2,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3579,9.0,10.0,10.0,10.0,8.0,10.0,1.88,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
3580,8.0,10.0,10.0,8.0,10.0,10.0,1.0,Host Has Profile Pic,False,True,False,False,False,False,False
3581,10.0,10.0,9.0,10.0,8.0,9.0,0.13,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3582,9.0,9.0,10.0,9.0,9.0,9.0,1.59,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3583,10.0,10.0,10.0,10.0,9.0,9.0,0.05,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3584,10.0,9.0,10.0,10.0,9.0,10.0,0.93,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3585,10.0,10.0,10.0,10.0,10.0,9.0,4.79,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3586,10.0,10.0,10.0,10.0,9.0,9.0,5.38,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3587,10.0,10.0,10.0,10.0,9.0,10.0,4.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3588,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3589,10.0,10.0,10.0,10.0,10.0,10.0,0.63,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3590,10.0,10.0,10.0,10.0,10.0,10.0,0.16,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3591,9.0,3.0,9.0,10.0,9.0,7.0,0.13,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3592,9.0,9.0,10.0,10.0,8.0,9.0,0.4,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3593,10.0,10.0,10.0,10.0,10.0,10.0,2.76,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified",True,True,True,False,False,False,False
3594,10.0,10.0,10.0,10.0,9.0,10.0,1.36,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
3595,9.0,9.0,9.0,9.0,9.0,9.0,1.3,Host Has Profile Pic,False,True,False,False,False,False,False
3596,10.0,9.0,10.0,10.0,9.0,10.0,3.05,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3597,10.0,10.0,10.0,10.0,10.0,10.0,0.12,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3598,10.0,10.0,10.0,10.0,10.0,10.0,0.13,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3599,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3600,10.0,10.0,10.0,10.0,9.0,9.0,1.17,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3601,10.0,10.0,10.0,10.0,10.0,10.0,0.06,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3602,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3603,10.0,10.0,10.0,10.0,10.0,9.0,0.82,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3604,10.0,10.0,10.0,10.0,9.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3605,10.0,9.0,9.0,10.0,9.0,9.0,0.73,Is Location Exact,False,False,False,True,False,False,False
3606,10.0,9.0,10.0,9.0,9.0,9.0,1.53,Host Has Profile Pic,False,True,False,False,False,False,False
3607,9.0,8.0,9.0,9.0,9.0,9.0,1.12,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3608,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3609,10.0,10.0,10.0,10.0,10.0,10.0,0.87,Host Has Profile Pic,False,True,False,False,False,False,False
3610,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3611,4.0,8.0,8.0,8.0,8.0,2.0,0.05,False,,,,,,,
3612,10.0,10.0,10.0,10.0,10.0,10.0,0.11,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3613,10.0,10.0,10.0,10.0,9.0,10.0,0.37,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3614,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3615,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
3616,9.0,8.0,10.0,10.0,9.0,10.0,0.15,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3617,9.0,9.0,8.0,10.0,9.0,10.0,1.74,Host Has Profile Pic,False,True,False,False,False,False,False
3618,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3619,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
3620,10.0,10.0,10.0,10.0,10.0,10.0,6.98,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
3621,10.0,10.0,10.0,10.0,10.0,9.0,2.01,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3622,10.0,7.0,7.0,8.0,7.0,7.0,0.3,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
3623,10.0,10.0,10.0,10.0,9.0,10.0,2.78,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3624,10.0,10.0,10.0,10.0,9.0,9.0,0.89,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3625,10.0,9.0,10.0,9.0,8.0,9.0,2.21,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3626,9.0,9.0,9.0,9.0,9.0,9.0,3.41,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3627,10.0,10.0,10.0,10.0,9.0,10.0,1.38,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3628,9.0,8.0,10.0,10.0,9.0,10.0,0.13,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3629,10.0,10.0,10.0,9.0,9.0,10.0,0.68,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3630,9.0,9.0,9.0,9.0,8.0,9.0,0.51,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3631,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3632,10.0,10.0,10.0,10.0,8.0,10.0,0.05,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
3633,10.0,10.0,10.0,10.0,10.0,10.0,3.01,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
3634,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3635,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3636,10.0,9.0,10.0,10.0,10.0,10.0,0.17,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3637,9.0,7.0,9.0,9.0,9.0,9.0,0.15,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3638,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3639,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3640,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3641,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3642,9.0,9.0,10.0,9.0,10.0,9.0,0.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3643,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3644,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3645,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3646,10.0,10.0,10.0,10.0,10.0,10.0,0.51,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3647,10.0,9.0,10.0,10.0,10.0,9.0,0.22,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3648,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3649,9.0,9.0,10.0,9.0,7.0,8.0,0.26,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3650,10.0,9.0,10.0,10.0,9.0,10.0,0.7,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3651,10.0,9.0,9.0,10.0,8.0,9.0,1.76,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3652,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3653,10.0,9.0,10.0,10.0,10.0,9.0,1.3,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3654,10.0,10.0,10.0,10.0,8.0,10.0,0.04,Host Has Profile Pic,False,True,False,False,False,False,False
3655,8.0,10.0,10.0,10.0,9.0,9.0,2.18,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
3656,10.0,7.0,10.0,10.0,10.0,9.0,0.21,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3657,10.0,9.0,10.0,10.0,10.0,9.0,1.16,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3658,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3659,10.0,10.0,10.0,10.0,9.0,9.0,4.21,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3660,10.0,10.0,10.0,10.0,10.0,10.0,0.47,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3661,9.0,9.0,9.0,9.0,9.0,9.0,0.2,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3662,9.0,7.0,10.0,9.0,10.0,9.0,1.08,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3663,9.0,9.0,10.0,10.0,9.0,9.0,1.32,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3664,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3665,10.0,9.0,9.0,9.0,10.0,9.0,0.49,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3666,9.0,10.0,10.0,10.0,10.0,9.0,0.51,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3667,9.0,9.0,10.0,10.0,8.0,8.0,1.83,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3668,9.0,9.0,10.0,10.0,9.0,8.0,1.06,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3669,10.0,9.0,9.0,10.0,10.0,9.0,3.02,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3670,7.0,8.0,10.0,8.0,10.0,8.0,0.98,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3671,8.0,8.0,8.0,8.0,9.0,8.0,1.66,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3672,9.0,9.0,9.0,9.0,10.0,9.0,0.92,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3673,10.0,10.0,10.0,10.0,10.0,10.0,0.72,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3674,10.0,10.0,10.0,10.0,10.0,10.0,1.45,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3675,10.0,10.0,10.0,10.0,9.0,9.0,1.2,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3676,10.0,9.0,10.0,10.0,8.0,9.0,2.5,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3677,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3678,9.0,9.0,9.0,9.0,9.0,8.0,0.72,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3679,10.0,8.0,9.0,9.0,9.0,9.0,0.66,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3680,9.0,8.0,9.0,8.0,9.0,8.0,0.95,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3681,9.0,9.0,10.0,9.0,10.0,9.0,1.22,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3682,10.0,9.0,10.0,10.0,10.0,9.0,1.02,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3683,9.0,7.0,8.0,8.0,9.0,8.0,0.68,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3684,10.0,9.0,10.0,10.0,10.0,9.0,0.12,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3685,10.0,10.0,10.0,10.0,10.0,10.0,2.7,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3686,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3687,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3688,10.0,9.0,10.0,10.0,9.0,9.0,1.16,"Host Has Profile Pic, Host Identity Verified, Require Guest Profile Picture",False,True,True,False,False,True,False
3689,9.0,8.0,9.0,10.0,9.0,9.0,0.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3690,9.0,10.0,10.0,10.0,9.0,10.0,0.67,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3691,10.0,10.0,10.0,10.0,10.0,10.0,0.44,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3692,10.0,10.0,10.0,10.0,10.0,10.0,4.58,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3693,10.0,8.0,10.0,10.0,10.0,10.0,0.23,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3694,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3695,10.0,9.0,10.0,10.0,9.0,9.0,2.0,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
3696,9.0,9.0,9.0,9.0,7.0,8.0,0.7,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
3697,10.0,10.0,10.0,10.0,10.0,10.0,0.09,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3698,10.0,10.0,10.0,10.0,9.0,9.0,2.79,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3699,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3700,10.0,10.0,10.0,10.0,10.0,10.0,7.71,"Host Is Superhost, Host Has Profile Pic, Is Location Exact, Instant Bookable",True,True,False,True,True,False,False
3701,10.0,10.0,10.0,10.0,10.0,10.0,1.53,Host Has Profile Pic,False,True,False,False,False,False,False
3702,10.0,10.0,10.0,10.0,10.0,9.0,0.15,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3703,10.0,10.0,10.0,10.0,10.0,10.0,0.39,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3704,10.0,10.0,10.0,10.0,10.0,10.0,0.39,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3705,8.0,9.0,9.0,9.0,7.0,7.0,0.22,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3706,10.0,10.0,10.0,10.0,9.0,10.0,1.98,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3707,10.0,10.0,10.0,10.0,9.0,10.0,2.7,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",True,True,True,True,True,False,False
3708,10.0,9.0,10.0,10.0,10.0,10.0,0.6,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3709,9.0,9.0,10.0,10.0,9.0,9.0,0.36,Host Has Profile Pic,False,True,False,False,False,False,False
3710,9.0,10.0,10.0,10.0,10.0,9.0,0.24,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3711,10.0,8.0,10.0,10.0,9.0,9.0,1.16,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
3712,10.0,10.0,10.0,10.0,10.0,10.0,0.75,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
3713,9.0,10.0,10.0,10.0,9.0,9.0,2.07,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3714,10.0,10.0,10.0,10.0,9.0,10.0,1.58,"Host Has Profile Pic, Host Identity Verified, Require Guest Phone Verification",False,True,True,False,False,False,True
3715,10.0,10.0,9.0,10.0,10.0,10.0,1.05,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Require Guest Phone Verification",False,True,True,True,False,False,True
3716,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
3717,10.0,10.0,10.0,10.0,10.0,10.0,0.62,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3718,9.0,7.0,9.0,9.0,8.0,8.0,0.54,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
3719,9.0,8.0,9.0,9.0,8.0,9.0,6.87,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
