property_id,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
1257,14,1,2,2.0,1.0,0,1.14
1258,14,0,7,1.0,3.0,0,4.89
1259,0,1,2,1.0,1.0,0,3.31
1260,14,1,2,1.0,1.0,0,1.31
1261,0,0,2,1.0,1.0,0,2.41
1262,0,1,2,2.0,1.0,0,1.86
1263,14,1,4,1.0,1.0,0,1.52
1264,14,1,3,1.0,1.0,0,1.74
1265,0,0,1,1.5,0.0,0,2.54
1266,1,1,4,1.0,1.0,0,4.03
1267,0,1,2,1.0,1.0,0,2.54
1268,14,0,5,1.0,3.0,1,1.4
1269,0,0,4,1.0,2.0,1,7.6
1270,0,0,3,1.0,1.0,0,0.93
1271,0,0,4,1.0,1.0,0,0.96
1272,0,0,3,1.0,1.0,0,6.47
1273,0,0,2,1.5,1.0,1,1.05
1274,0,0,3,1.5,1.0,1,3.71
1275,0,0,3,1.0,2.0,0,1.7
1276,0,1,2,1.0,0.0,0,0.75
1277,14,0,2,1.0,1.0,0,1.51
1278,0,0,2,1.0,1.0,0,4.73
1279,0,1,1,1.5,1.0,0,3.96
1280,0,0,4,1.0,2.0,0,1.52
1281,14,0,1,2.0,1.0,0,2.37
1282,0,1,1,1.0,1.0,0,1.39
1283,0,1,1,0.5,1.0,0,1.58
1284,0,0,2,1.0,1.0,0,1.58
1285,0,0,4,1.0,1.0,0,1.19
1286,0,0,2,1.0,0.0,0,2.06
1287,0,0,2,1.0,0.0,0,2.05
1288,0,0,2,1.0,0.0,0,1.34
1289,0,0,2,1.0,0.0,0,1.46
1290,0,0,2,1.0,1.0,0,1.4
1291,0,0,2,1.0,0.0,0,1.51
1292,0,0,4,1.0,1.0,0,2.73
1293,0,2,2,1.0,1.0,0,1.49
1294,0,0,3,1.0,0.0,1,0.97
1295,0,1,2,2.0,1.0,0,0.31
1296,0,0,2,1.0,1.0,0,1.64
1297,0,0,2,1.0,1.0,0,1.37
1298,0,0,2,1.0,1.0,0,1.15
1299,0,1,2,1.0,1.0,0,3.15
1300,0,0,4,1.0,2.0,0,3.01
1301,0,0,4,1.0,1.0,0,2.19
1302,10,0,4,1.0,2.0,0,4.1
1303,0,0,2,1.0,1.0,1,1.13
1304,0,0,4,1.0,2.0,0,4.27
1305,14,1,2,2.0,1.0,0,2.22
1306,0,0,4,1.0,2.0,1,1.65
1307,0,0,4,1.0,2.0,0,6.05
1308,0,1,2,1.0,1.0,0,3.36
1309,0,0,2,1.0,1.0,0,3.31
1310,0,0,5,1.0,1.0,0,3.76
1311,0,0,2,1.0,1.0,0,0.99
1312,0,0,4,1.0,2.0,0,1.08
1313,0,0,4,1.0,1.0,0,2.48
1314,0,0,6,1.0,2.0,0,2.81
1315,0,1,2,1.0,1.0,0,2.99
1316,0,0,5,1.0,2.0,0,2.06
1317,11,0,2,1.0,1.0,0,2.21
1318,0,0,4,1.0,2.0,0,3.05
1319,0,1,1,1.0,1.0,0,2.99
1320,0,1,1,1.5,1.0,0,2.08
1321,0,0,5,1.0,2.0,0,2.19
1322,15,0,6,1.0,3.0,0,2.3
1323,0,0,2,1.0,1.0,0,2.18
1324,0,1,2,1.0,1.0,0,2.26
1325,15,0,5,2.0,3.0,1,1.61
1326,0,0,4,1.5,0.0,0,1.21
1327,0,1,2,1.0,1.0,0,1.45
1328,0,0,2,1.0,1.0,0,1.14
1329,0,0,2,1.0,1.0,1,0.39
1330,0,0,8,1.0,3.0,1,0.4
1331,14,1,2,2.0,1.0,0,1.58
1332,0,0,2,1.0,0.0,0,1.57
1333,0,0,5,2.0,3.0,0,3.24
1334,0,1,2,1.0,1.0,0,0.99
1335,0,0,4,1.0,2.0,0,1.3
1336,0,0,4,1.0,1.0,0,1.1
1337,0,0,2,1.0,1.0,0,4.76
1338,0,1,1,1.0,1.0,0,1.77
1339,0,0,4,1.0,1.0,0,2.58
1340,0,0,2,1.0,1.0,1,0.61
1341,0,0,4,1.0,1.0,0,1.86
1342,0,0,5,1.0,3.0,0,2.17
1343,0,1,2,1.0,1.0,0,2.09
1344,0,1,2,1.0,1.0,0,2.08
1345,0,0,4,1.0,2.0,0,2.16
1346,0,1,2,1.0,1.0,0,1.86
1347,15,0,4,1.0,2.0,0,3.52
1348,0,1,2,1.0,1.0,0,1.99
1349,0,0,2,1.0,1.0,0,1.3
1350,0,0,3,1.0,1.0,0,2.23
1351,0,0,2,1.0,1.0,0,0.45
1352,0,0,6,1.5,2.0,0,2.91
1353,0,0,4,2.0,2.0,0,0.11
1354,0,0,2,1.0,1.0,0,1.8
1355,0,0,2,1.0,1.0,0,1.74
1356,0,0,2,1.0,1.0,0,1.76
1357,0,1,2,1.0,1.0,0,2.13
1358,0,0,4,1.0,1.0,0,2.85
1359,14,0,6,2.0,4.0,0,1.55
1360,14,1,2,1.0,1.0,0,4.24
1361,14,1,4,1.0,1.0,0,4.39
1362,14,1,2,1.0,1.0,0,4.24
1363,14,0,5,1.0,2.0,0,4.42
1364,0,1,2,1.0,1.0,0,3.57
1365,0,0,4,1.0,2.0,0,0.99
1366,0,0,2,1.0,1.0,1,0.44
1367,0,0,5,2.0,2.0,1,0.78
1368,14,0,6,2.0,4.0,1,0.92
1369,0,0,2,1.0,2.0,1,1.7
1370,14,1,2,1.5,1.0,0,3.61
1371,0,1,1,1.0,1.0,0,2.93
1372,0,0,2,1.0,1.0,0,1.81
1373,0,0,4,1.0,1.0,1,0.83
1374,0,0,2,1.0,1.0,0,2.55
1375,0,1,2,1.0,0.0,0,1.76
1376,0,1,2,1.0,1.0,0,1.55
1377,0,0,5,2.0,3.0,0,1.51
1378,0,0,3,1.0,1.0,0,1.17
1379,0,0,2,1.0,1.0,0,2.6
1380,0,0,2,1.5,1.0,0,1.15
1381,0,0,2,1.0,1.0,0,2.86
1382,0,1,3,1.0,1.0,0,1.96
1383,0,0,3,1.0,1.0,0,2.83
1384,0,0,2,1.0,0.0,0,4.67
1385,0,0,4,1.0,2.0,1,0.66
1386,0,0,4,1.0,2.0,0,2.1
1387,0,0,6,2.0,2.0,0,2.6
1388,0,0,6,2.0,2.0,0,2.63
1389,0,0,4,1.0,1.0,0,2.64
1390,0,0,4,1.0,1.0,0,2.31
1391,0,0,4,1.0,0.0,0,2.25
1392,0,0,7,1.0,1.0,0,1.52
1393,0,0,5,1.0,1.0,0,2.31
1394,0,0,10,2.0,2.0,0,1.41
1395,0,0,16,3.0,3.0,0,1.54
1396,0,0,7,1.0,1.0,0,1.49
1397,5,0,4,1.0,1.0,0,6.14
1398,0,0,5,1.0,2.0,0,2.3
1399,0,0,4,1.0,2.0,0,2.48
1400,0,0,4,1.0,2.0,0,2.33
1401,0,0,6,1.0,1.0,0,2.47
1402,0,0,4,1.0,2.0,0,2.32
1403,0,0,4,1.0,2.0,0,2.37
1404,0,0,2,1.0,0.0,0,2.6
1405,0,0,6,1.0,1.0,0,2.67
1406,0,0,7,1.0,1.0,0,1.46
1407,0,0,5,1.0,1.0,0,2.3
1408,0,0,2,1.0,1.0,0,1.94
1409,14,0,7,1.0,4.0,0,1.0
1410,14,1,1,3.0,1.0,0,4.43
1411,0,0,2,1.0,1.0,0,0.71
1412,0,0,2,1.0,1.0,0,0.51
1413,0,0,3,1.0,0.0,0,3.64
1414,0,1,2,1.5,1.0,0,3.03
1415,0,1,2,1.0,1.0,0,0.12
1416,0,0,3,1.0,1.0,0,4.44
1417,0,0,3,1.0,1.0,0,1.86
1418,0,1,2,1.0,1.0,0,3.12
1419,0,0,3,1.0,2.0,0,1.64
1420,0,0,4,1.5,2.0,0,1.5
1421,0,0,5,1.0,2.0,0,6.22
1422,0,0,4,1.0,2.0,0,1.33
1423,14,1,2,1.0,1.0,0,0.81
1424,0,1,1,0.5,2.0,0,0.22
1425,0,0,3,1.5,2.0,0,0.14
1426,0,1,2,1.0,1.0,0,1.34
1427,0,1,2,1.0,1.0,0,2.29
1428,0,0,4,1.0,1.0,0,2.28
1429,0,1,1,1.0,1.0,0,3.85
1430,0,1,2,1.0,1.0,0,3.1
1431,8,1,2,1.5,1.0,0,1.49
1432,0,0,4,1.0,2.0,0,1.8
1433,0,0,2,1.0,1.0,0,1.4
1434,0,1,1,1.0,1.0,0,2.04
1435,0,0,4,1.0,1.0,0,2.34
1436,0,0,4,1.0,2.0,0,2.44
1437,0,0,4,1.0,1.0,0,2.08
1438,0,0,2,1.0,1.0,0,1.13
1439,0,0,2,1.0,1.0,0,4.0
1440,0,0,2,1.0,2.0,0,1.04
1441,14,0,6,2.0,4.0,0,2.72
1442,0,0,2,1.0,1.0,0,1.47
1443,0,0,5,2.0,2.0,0,3.07
1444,0,0,2,1.0,1.0,0,8.71
1445,0,0,5,2.0,2.0,0,3.14
1446,0,1,2,1.0,1.0,0,1.7
1447,0,1,2,1.0,1.0,0,1.63
1448,0,1,4,2.0,2.0,0,1.72
1449,0,0,4,1.5,2.0,0,2.84
1450,0,0,6,1.0,2.0,1,1.92
1451,0,1,2,1.0,1.0,1,2.05
1452,0,0,4,1.0,1.0,0,1.52
1453,16,1,2,1.0,1.0,0,2.8
1454,0,0,6,1.0,3.0,0,1.71
1455,0,0,2,1.0,1.0,0,0.49
1456,15,0,2,1.0,1.0,1,1.37
1457,0,0,2,1.5,1.0,0,3.23
1458,0,0,3,1.0,0.0,0,5.28
1459,0,0,4,1.0,2.0,1,1.12
1460,0,0,2,1.0,1.0,0,2.79
1461,0,1,3,1.0,1.0,0,1.94
1462,0,0,2,1.0,1.0,0,2.74
1463,0,0,3,1.0,0.0,0,2.59
1464,0,0,5,1.0,2.0,0,2.75
1465,0,1,2,1.0,1.0,0,2.9
1466,0,0,3,1.0,1.0,0,1.44
1467,0,0,3,1.0,0.0,0,1.35
1468,0,0,2,1.0,0.0,0,0.88
1469,0,1,2,1.0,1.0,0,2.26
1470,0,0,4,1.0,1.0,0,2.93
1471,0,0,4,1.0,1.0,0,1.88
1472,0,0,2,1.0,0.0,0,0.53
1473,0,0,2,1.0,1.0,0,1.86
1474,14,0,4,1.0,0.0,0,3.39
1475,0,0,2,1.0,1.0,1,1.82
1476,0,1,2,1.0,1.0,0,1.09
1477,0,0,2,1.0,1.0,1,0.95
1478,0,0,2,1.0,0.0,0,3.09
1479,0,0,2,1.0,1.0,0,1.6
1480,14,1,2,1.0,1.0,0,2.05
1481,0,0,2,1.0,1.0,0,2.63
1482,14,0,2,1.0,1.0,1,3.21
1483,0,1,2,1.0,1.0,0,2.05
1484,0,2,2,1.0,1.0,0,1.23
1485,0,0,4,1.0,2.0,0,2.8
1486,0,1,2,1.0,1.0,0,3.83
1487,0,0,3,1.0,2.0,0,3.83
1489,0,0,4,1.0,1.0,1,1.52
1490,0,0,5,1.0,2.0,0,1.79
1491,0,0,4,1.0,1.0,0,2.54
1492,14,0,8,2.0,4.0,0,5.71
1493,0,0,5,1.0,2.0,1,1.07
1494,0,0,4,1.0,2.0,1,1.19
1495,14,1,2,2.0,1.0,0,3.56
1496,1,1,2,0.5,1.0,1,1.21
1497,1,1,2,0.5,1.0,1,0.97
1498,0,0,2,1.0,1.0,0,2.07
1499,0,1,2,1.0,1.0,0,1.09
1500,0,1,2,1.0,1.0,0,1.42
1501,20,0,6,2.0,3.0,0,0.91
1502,0,1,2,2.0,1.0,0,2.81
1503,14,0,16,7.0,7.0,0,0.34
1504,0,0,4,1.0,1.0,0,0.24
1505,14,1,1,0.5,1.0,0,1.09
1506,14,1,2,0.5,1.0,0,1.0
1507,0,0,2,1.0,1.0,0,0.97
1508,0,0,3,1.0,2.0,0,1.17
1509,0,0,2,1.0,1.0,0,1.1
1510,0,1,2,1.0,1.0,0,1.21
1511,0,0,4,1.0,3.0,1,2.55
1512,14,1,2,1.0,1.0,0,1.36
1513,0,0,3,1.0,1.0,0,1.28
1514,20,1,5,1.0,1.0,0,1.31
1515,14,1,3,1.0,1.0,0,1.43
1516,20,1,2,1.0,1.0,0,1.45
1517,15,0,7,1.0,0.0,0,1.49
1518,0,1,2,1.5,1.0,0,1.18
1519,0,0,3,1.0,2.0,0,0.23
1520,0,0,4,1.0,2.0,0,0.24
1521,0,0,2,1.0,1.0,0,0.23
1522,1,1,2,1.0,1.0,0,4.95
1523,0,0,2,1.0,1.0,0,2.3
1524,0,0,2,1.0,1.0,1,1.09
1525,0,0,5,1.0,1.0,0,2.16
1526,15,0,3,2.0,2.0,0,1.21
1527,0,0,4,1.0,1.0,0,1.23
1528,0,0,2,1.0,1.0,1,0.75
1529,0,1,1,0.5,1.0,0,2.2
1530,0,1,1,0.5,1.0,0,2.24
1531,1,1,4,1.5,2.0,0,2.15
1532,1,1,2,1.0,1.0,0,2.13
1533,1,1,2,1.0,1.0,0,2.16
1534,1,0,2,1.0,1.0,0,2.18
1535,0,0,2,1.0,0.0,0,0.18
1536,0,0,4,1.0,1.0,0,1.34
1537,0,1,2,1.0,1.0,0,1.59
1538,0,1,2,1.0,1.0,0,2.5
1539,0,0,6,1.0,2.0,0,1.85
1540,0,0,2,1.0,1.0,0,2.53
1541,0,1,1,1.0,1.0,0,1.15
1542,0,0,3,1.5,2.0,0,2.91
1543,0,1,2,1.0,1.0,0,2.37
1544,15,0,4,1.0,3.0,0,2.49
1545,0,1,2,1.0,1.0,0,0.65
1546,0,1,1,1.0,1.0,0,3.18
1547,0,1,2,1.0,1.0,0,2.03
1548,0,1,2,1.0,1.0,0,2.03
1549,0,0,4,1.0,2.0,0,1.99
1550,8,0,2,1.0,1.0,1,1.43
1551,0,0,3,1.0,2.0,1,1.82
1552,0,0,5,1.0,2.0,0,2.86
1553,1,1,2,1.0,1.0,0,1.06
1554,0,0,2,1.0,1.0,1,1.24
1555,0,1,2,1.0,1.0,1,1.0
1556,14,1,1,1.0,1.0,0,3.27
1557,14,1,2,1.0,1.0,0,2.37
1558,0,0,2,1.0,0.0,0,0.58
1559,0,0,4,2.0,2.0,0,1.25
1560,14,1,1,1.0,1.0,1,1.62
1561,0,0,4,1.5,2.0,0,2.35
1562,15,1,2,1.5,1.0,0,2.53
1563,0,1,2,1.0,1.0,1,1.19
1564,0,0,6,1.0,1.0,0,1.35
1565,0,0,4,1.0,1.0,0,1.34
1566,0,0,8,1.0,2.0,0,1.29
1567,0,0,4,1.0,1.0,0,1.21
1568,0,0,4,1.0,1.0,0,1.04
1569,0,0,3,1.0,1.0,0,1.25
1570,0,0,4,1.5,1.0,0,1.18
1571,0,0,2,1.0,1.0,0,3.56
1572,0,0,2,1.0,1.0,0,1.8
1573,0,1,1,1.0,1.0,0,1.71
1574,20,0,8,2.5,3.0,0,4.11
1575,0,0,5,1.0,2.0,0,1.87
1576,20,0,4,2.0,2.0,1,1.82
1577,0,0,2,1.0,0.0,0,2.2
1578,0,0,4,1.0,1.0,0,2.17
1579,0,0,5,1.0,1.0,0,1.04
1580,0,0,3,1.0,1.0,0,1.33
1581,0,0,2,1.0,0.0,0,0.7
1582,0,0,5,1.0,2.0,1,1.39
1583,0,0,3,1.0,1.0,1,1.2
1584,0,1,1,1.0,1.0,0,2.7
1585,0,1,1,1.5,1.0,0,4.42
1586,0,0,3,2.0,1.0,0,2.88
1587,14,0,4,1.0,3.0,0,4.72
1588,0,0,4,1.5,2.0,1,1.92
1589,0,0,2,1.0,1.0,0,2.16
1590,0,0,2,1.0,1.0,0,1.88
1591,0,1,1,1.0,1.0,0,2.74
1592,0,1,1,1.0,1.0,0,2.71
1593,0,1,2,1.0,1.0,1,1.32
1594,0,1,2,1.0,1.0,0,0.26
1595,15,1,2,1.0,1.0,0,0.29
1596,1,1,2,1.0,1.0,0,0.3
1597,14,1,2,1.0,1.0,0,2.68
1598,0,0,2,1.0,1.0,0,3.43
1599,0,1,3,1.5,1.0,0,6.76
1600,0,0,4,1.0,1.0,0,2.22
1601,0,0,5,1.0,1.0,1,1.1
1602,0,0,7,1.5,3.0,1,1.21
1603,21,0,6,1.0,3.0,1,1.08
1604,21,0,4,1.0,2.0,1,1.26
1605,21,0,6,1.0,2.0,1,1.09
1606,14,1,1,1.0,1.0,1,1.55
1607,0,0,4,1.0,2.0,0,2.81
1608,0,1,2,1.0,1.0,0,4.44
1609,14,1,1,2.0,0.0,0,2.19
1610,0,0,2,1.0,0.0,0,2.06
1611,14,1,1,0.5,1.0,0,2.08
1612,0,1,1,1.0,1.0,0,2.21
1613,0,0,3,1.0,1.0,1,1.19
1614,0,1,2,1.0,1.0,0,1.02
1615,0,0,2,1.0,1.0,0,2.86
1616,0,0,4,1.0,1.0,0,1.57
1617,0,0,5,1.0,2.0,0,2.68
1618,0,0,2,1.0,1.0,0,4.05
1619,0,1,2,2.0,1.0,0,0.32
1620,0,0,2,1.0,0.0,0,3.69
1621,0,0,4,1.5,1.0,0,1.86
1622,14,1,2,1.0,1.0,1,3.11
1623,8,1,2,1.0,1.0,0,1.56
1624,0,0,5,1.0,2.0,0,0.88
1625,0,1,2,1.0,1.0,0,0.87
1626,15,0,4,1.0,2.0,0,0.55
1627,0,1,2,1.0,1.0,0,1.62
1628,0,0,6,1.5,2.0,0,1.1
1629,0,0,4,1.0,2.0,1,2.27
1630,0,0,2,1.0,1.0,0,1.53
1631,14,1,2,1.0,1.0,0,4.71
1632,1,1,1,1.0,1.0,0,5.24
1633,1,1,2,1.0,1.0,0,5.21
1634,15,0,7,1.5,5.0,0,2.02
1635,0,0,6,1.0,3.0,0,1.81
1636,0,0,4,1.0,2.0,0,3.67
1637,14,1,2,1.0,1.0,0,2.42
1638,0,0,4,1.0,2.0,0,2.23
1639,0,1,2,1.0,1.0,1,0.56
1640,0,0,2,1.0,0.0,0,2.77
1641,0,0,2,1.0,1.0,0,1.07
1642,0,0,2,1.0,1.0,0,1.07
1643,0,0,4,1.0,2.0,1,1.07
1644,0,0,3,1.0,1.0,0,0.95
1645,0,0,2,1.0,1.0,1,0.92
1646,0,0,4,1.0,2.0,0,1.23
1647,0,1,2,1.0,1.0,0,1.69
1648,0,0,2,1.0,1.0,0,2.08
1649,0,0,5,1.0,1.0,0,2.06
1650,0,0,2,1.0,1.0,0,2.03
1651,0,0,2,1.0,1.0,1,0.98
1652,0,0,2,1.0,0.0,0,1.54
1653,14,1,2,2.0,1.0,0,0.61
1654,15,0,3,1.0,2.0,1,1.46
1655,20,1,2,3.5,1.0,1,1.67
1656,0,1,2,2.0,1.0,1,0.82
1657,14,0,12,2.0,4.0,0,1.52
1658,0,0,1,1.0,1.0,0,1.04
1659,1,0,3,1.0,2.0,0,0.85
1660,8,0,4,2.0,2.0,0,1.99
1661,1,1,2,1.0,1.0,0,1.8
1662,1,1,2,1.0,1.0,0,1.96
1663,1,1,2,1.0,1.0,0,1.9
1664,0,1,1,1.0,1.0,0,5.19
1665,0,0,6,1.5,2.0,0,2.93
1666,14,0,4,2.0,2.0,1,1.57
1667,0,0,4,1.0,2.0,0,1.72
1668,0,0,2,1.0,1.0,0,1.06
1669,14,1,2,1.0,1.0,0,1.99
1670,14,1,2,2.0,1.0,0,2.49
1671,14,1,2,1.0,1.0,0,2.55
1672,0,1,2,1.0,1.0,0,1.36
1673,0,0,3,1.0,1.0,0,2.0
1674,8,0,5,1.0,1.0,0,2.1
1675,0,0,2,1.0,1.0,0,2.07
1676,0,0,2,1.0,1.0,0,2.71
1677,14,1,1,1.0,1.0,0,2.92
1678,0,0,4,1.5,2.0,0,0.49
1679,0,1,2,1.0,1.0,0,2.77
1680,0,0,6,1.5,3.0,0,2.61
1681,0,1,4,1.5,1.0,0,2.7
1682,0,1,2,1.0,1.0,0,2.71
1683,0,1,3,1.0,1.0,0,1.83
1684,0,0,2,1.0,0.0,0,1.74
1685,0,1,2,1.0,1.0,0,3.32
1686,0,1,1,1.0,1.0,0,3.92
1687,0,1,1,1.0,1.0,0,3.88
1688,0,0,2,1.0,0.0,0,1.62
1689,0,0,4,1.0,2.0,1,1.46
1690,0,1,2,1.0,1.0,1,1.23
1691,0,0,2,1.0,1.0,0,2.19
1692,0,1,2,1.0,1.0,0,2.15
1693,0,0,2,1.0,1.0,0,2.11
1694,0,0,3,1.0,2.0,0,3.07
1695,0,2,2,1.5,1.0,0,2.64
1696,0,0,2,1.0,1.0,0,1.05
1697,0,0,2,1.0,1.0,0,1.19
1698,0,0,3,1.0,2.0,0,1.14
1699,0,0,2,1.0,1.0,0,0.96
1700,0,0,2,1.0,0.0,0,0.95
1701,0,0,4,1.0,1.0,1,1.67
1702,14,1,6,2.0,3.0,0,1.89
1703,14,1,6,1.0,1.0,0,1.64
1704,14,1,2,1.0,1.0,0,1.24
1705,14,1,2,1.0,1.0,0,5.25
1706,14,1,2,1.0,1.0,0,5.26
1707,0,0,4,1.0,1.0,0,2.0
1708,0,0,5,1.0,2.0,0,2.31
1709,0,0,3,1.0,1.0,0,2.13
1710,15,0,3,1.0,1.0,0,2.01
1711,0,1,2,1.0,1.0,0,1.98
1712,0,0,2,1.0,1.0,0,2.23
1713,0,1,2,1.0,1.0,0,1.84
1714,0,1,2,1.0,1.0,0,2.45
1715,0,0,2,1.0,1.0,0,2.38
1716,0,0,3,1.0,2.0,0,1.47
1717,0,2,3,1.0,1.0,1,2.21
1718,0,0,3,1.0,1.0,0,3.01
1719,0,0,5,1.5,1.0,0,3.13
1720,0,0,5,1.5,1.0,0,3.03
1721,0,0,5,1.5,1.0,0,1.96
1722,14,1,2,1.0,1.0,0,2.54
1723,0,0,5,1.5,2.0,0,1.19
1724,1,1,2,1.0,1.0,0,5.05
1725,14,0,2,1.0,1.0,0,5.09
1726,14,1,2,1.0,1.0,0,2.8
1727,14,1,2,1.0,1.0,0,0.37
1728,0,0,2,1.0,1.0,0,2.31
1729,0,0,2,1.5,1.0,0,1.72
1730,0,0,2,1.0,1.0,0,1.83
1731,0,0,2,5.5,1.0,0,2.09
1732,0,0,2,1.0,1.0,0,2.48
1733,0,0,2,1.0,1.0,0,1.12
1734,0,0,4,1.0,1.0,0,1.7
1735,0,0,2,1.0,1.0,0,1.69
1736,0,1,2,1.0,1.0,0,2.45
1737,0,0,6,1.0,3.0,0,3.23
1738,0,0,6,1.0,3.0,0,3.29
1739,0,0,2,1.0,1.0,0,2.32
1740,0,0,2,1.0,1.0,0,2.3
1741,0,1,2,1.0,1.0,0,0.68
1742,0,1,2,1.0,1.0,0,0.63
1743,0,0,4,5.5,1.0,0,1.51
1744,0,2,1,2.0,1.0,0,1.56
1745,14,0,4,2.0,2.0,0,1.81
1746,0,0,4,1.0,2.0,1,2.95
1747,0,0,2,1.0,2.0,0,2.45
1748,0,1,1,1.0,1.0,0,2.5
1749,0,0,2,1.0,1.0,0,1.71
1750,0,0,2,1.0,1.0,0,2.03
1751,0,0,2,1.0,1.0,0,1.34
1752,0,0,4,1.0,2.0,0,2.17
1753,0,0,2,1.0,1.0,1,1.16
1754,0,0,4,1.0,2.0,0,1.02
1755,0,1,2,1.0,1.0,1,1.04
1756,0,0,2,1.0,1.0,0,3.32
1757,15,0,2,1.0,1.0,0,1.9
1758,0,0,2,1.0,1.0,1,1.53
1759,0,2,1,1.0,1.0,1,1.57
1760,14,1,2,1.5,1.0,0,1.81
1761,0,0,2,1.0,1.0,0,1.38
1762,14,1,2,2.0,1.0,0,2.61
1763,0,0,5,1.0,2.0,0,2.34
1764,0,0,3,1.0,1.0,0,1.48
1765,0,0,2,1.0,1.0,0,1.51
1766,14,0,3,1.0,2.0,0,3.85
1767,15,0,2,1.0,1.0,1,1.77
1768,0,1,2,1.0,1.0,0,1.22
1769,14,0,12,1.0,3.0,1,1.38
1770,0,1,2,1.0,1.0,0,1.69
1771,0,0,2,1.0,1.0,0,0.78
1772,0,0,4,2.0,2.0,0,0.27
1773,14,0,3,1.0,2.0,0,5.01
1774,0,0,6,2.0,3.0,0,1.85
1775,0,0,4,2.0,1.0,0,1.83
1776,0,0,3,1.0,1.0,0,0.16
1777,0,0,1,1.0,0.0,0,0.78
1778,0,0,2,1.0,0.0,0,0.76
1779,0,0,2,1.0,1.0,0,2.48
1780,0,0,2,1.0,0.0,0,1.69
1781,0,0,6,1.0,2.0,0,1.54
1782,0,0,2,1.0,1.0,0,0.65
1783,0,0,2,1.0,0.0,0,3.19
1784,0,0,2,1.0,1.0,0,4.59
1785,0,1,3,1.0,1.0,1,0.63
1786,0,0,2,1.0,1.0,1,1.16
1787,0,1,2,1.0,1.0,0,2.24
1788,0,1,2,1.0,1.0,0,1.06
1789,0,0,2,1.0,1.0,0,2.47
1790,0,1,2,1.0,1.0,0,2.88
1791,15,0,7,1.5,3.0,0,1.22
1792,0,0,4,1.0,1.0,0,2.49
1793,0,1,2,1.0,1.0,0,1.6
1794,14,1,2,1.0,1.0,0,1.48
1795,0,1,1,1.0,1.0,0,2.47
1796,0,0,2,1.0,1.0,0,1.64
1797,0,1,2,1.0,1.0,0,1.69
1798,0,0,3,1.5,1.0,0,1.47
1799,0,0,5,1.0,2.0,0,1.15
1800,0,0,6,2.0,2.0,0,0.62
1801,0,0,4,1.0,1.0,0,1.23
1802,0,0,6,2.0,2.0,0,1.61
1803,0,0,6,1.0,2.0,0,1.58
1804,0,0,4,1.0,1.0,0,1.22
1805,0,0,4,1.0,2.0,0,1.44
1806,0,0,4,1.0,2.0,0,0.4
1807,0,0,4,1.0,1.0,0,1.1
1808,0,0,5,1.0,2.0,0,0.83
1809,0,0,6,1.0,2.0,0,1.36
1810,0,0,2,1.0,0.0,0,1.27
1811,0,0,3,1.0,2.0,0,1.26
1812,0,0,5,1.0,2.0,0,0.89
1813,0,0,4,1.0,2.0,0,1.31
1814,0,0,6,1.0,2.0,0,1.58
1815,0,0,6,1.0,2.0,0,1.49
1816,0,0,6,1.0,2.0,0,1.62
1817,0,0,4,1.0,1.0,0,1.43
1818,0,0,6,1.0,2.0,0,1.11
1819,0,0,4,1.0,1.0,0,1.3
1820,0,0,4,2.0,2.0,0,1.15
1821,0,0,2,1.0,1.0,0,1.29
1822,0,0,2,1.0,1.0,0,1.28
1823,0,0,4,1.0,1.0,0,1.12
1824,0,0,4,1.0,1.0,0,1.14
1825,0,0,4,1.0,1.0,0,1.17
1826,0,0,4,1.0,1.0,0,1.07
1827,0,0,4,1.0,1.0,0,1.51
1828,0,0,4,1.0,1.0,0,1.61
1829,0,0,6,1.0,2.0,0,1.59
1830,0,0,5,1.0,2.0,0,1.66
1831,0,0,4,2.0,2.0,0,1.13
1832,0,0,6,1.0,2.0,0,2.73
1833,0,0,2,1.0,1.0,0,1.39
1834,0,1,3,1.0,1.0,0,1.35
1835,0,1,2,1.0,1.0,0,1.27
1836,0,1,2,1.0,1.0,0,1.28
1837,0,0,4,1.0,1.0,0,2.67
1838,0,0,4,1.0,1.0,0,2.65
1839,0,0,4,1.0,1.0,0,2.76
1840,0,0,2,1.0,1.0,1,2.32
1841,14,0,6,1.0,3.0,1,0.18
1842,0,0,2,1.0,1.0,1,0.83
1843,15,0,2,1.0,1.0,0,2.24
1844,0,1,2,2.0,1.0,0,2.68
1845,0,0,4,1.0,1.0,0,1.45
1846,0,0,3,1.0,1.0,0,2.88
1847,0,0,2,1.0,1.0,1,4.18
1848,0,1,2,1.0,1.0,0,1.63
1849,14,1,2,1.0,1.0,1,1.26
1850,0,0,2,1.0,1.0,0,1.58
1851,0,0,4,1.0,2.0,0,2.17
1852,0,0,2,1.0,0.0,1,1.38
1853,0,0,2,1.0,1.0,1,1.4
1854,0,0,2,1.0,1.0,1,1.33
1855,0,0,2,1.0,1.0,1,0.99
1856,0,1,1,1.0,1.0,0,2.76
1857,0,0,6,1.0,3.0,1,0.39
1858,0,0,4,1.0,1.0,0,2.42
1859,0,0,2,1.0,1.0,0,2.36
1860,0,0,2,1.0,1.0,0,1.37
1861,1,1,2,1.0,1.0,1,2.94
1862,0,0,4,1.0,2.0,0,1.44
1863,0,1,2,1.0,1.0,0,0.47
