property_id,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,extra,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification
1772,10.0,9.0,10.0,10.0,9.0,9.0,1.42,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1773,9.0,8.0,10.0,10.0,9.0,8.0,0.29,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1774,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1775,9.0,9.0,9.0,10.0,10.0,9.0,1.66,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1776,10.0,9.0,9.0,9.0,9.0,9.0,1.64,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1777,10.0,10.0,10.0,10.0,10.0,10.0,0.75,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1778,9.0,8.0,9.0,9.0,8.0,9.0,0.86,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1779,10.0,10.0,10.0,9.0,9.0,10.0,2.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1780,10.0,10.0,10.0,10.0,9.0,10.0,1.56,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1781,10.0,10.0,10.0,10.0,10.0,10.0,4.66,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1782,9.0,10.0,9.0,9.0,10.0,9.0,1.36,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1783,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1784,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1785,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1786,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1787,9.0,8.0,10.0,9.0,8.0,8.0,2.01,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1788,10.0,10.0,8.0,10.0,10.0,10.0,0.06,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1789,9.0,9.0,9.0,9.0,9.0,9.0,0.28,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1790,10.0,10.0,10.0,10.0,7.0,9.0,0.22,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1791,10.0,9.0,10.0,10.0,9.0,9.0,4.33,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1792,10.0,10.0,10.0,10.0,10.0,10.0,8.14,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1793,10.0,9.0,10.0,9.0,10.0,9.0,0.55,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1794,9.0,9.0,9.0,10.0,9.0,9.0,0.78,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1795,10.0,10.0,10.0,10.0,10.0,10.0,2.23,Host Has Profile Pic,False,True,False,False,False,False,False
1796,10.0,10.0,10.0,9.0,10.0,9.0,1.24,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1797,10.0,8.0,10.0,10.0,10.0,9.0,1.88,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1798,10.0,10.0,8.0,10.0,8.0,8.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1799,9.0,10.0,10.0,9.0,9.0,9.0,1.68,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1800,9.0,9.0,9.0,9.0,10.0,9.0,2.69,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
1801,9.0,9.0,10.0,10.0,9.0,9.0,0.94,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1802,9.0,10.0,10.0,9.0,9.0,9.0,1.78,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1803,9.0,10.0,10.0,10.0,9.0,9.0,0.78,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1804,9.0,9.0,10.0,10.0,10.0,10.0,0.96,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1805,10.0,9.0,10.0,10.0,9.0,9.0,1.42,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1806,9.0,9.0,9.0,10.0,9.0,9.0,1.39,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1807,10.0,9.0,10.0,9.0,10.0,9.0,1.08,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1808,9.0,9.0,9.0,9.0,9.0,8.0,2.02,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1809,10.0,9.0,10.0,9.0,9.0,9.0,3.04,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1810,10.0,10.0,10.0,10.0,10.0,9.0,2.67,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1811,9.0,10.0,8.0,8.0,8.0,7.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1812,8.0,10.0,10.0,10.0,9.0,8.0,4.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1813,9.0,10.0,10.0,9.0,9.0,9.0,1.53,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1814,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1815,9.0,10.0,9.0,10.0,10.0,9.0,3.75,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1816,10.0,10.0,10.0,6.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1817,10.0,10.0,10.0,10.0,10.0,8.0,1.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1818,10.0,10.0,9.0,10.0,9.0,9.0,1.71,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1819,10.0,9.0,9.0,10.0,10.0,9.0,2.2,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1820,10.0,9.0,9.0,9.0,9.0,9.0,1.47,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1821,10.0,10.0,10.0,9.0,8.0,9.0,0.87,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1822,10.0,10.0,10.0,9.0,9.0,9.0,1.74,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1823,9.0,10.0,10.0,9.0,9.0,9.0,1.06,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1824,10.0,10.0,9.0,10.0,10.0,10.0,0.89,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1825,10.0,10.0,10.0,10.0,10.0,9.0,0.76,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1826,10.0,10.0,10.0,9.0,9.0,10.0,0.78,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1827,10.0,9.0,9.0,9.0,9.0,9.0,0.39,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1828,10.0,10.0,10.0,10.0,10.0,10.0,0.4,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1829,10.0,10.0,10.0,10.0,10.0,10.0,1.24,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
1830,10.0,10.0,9.0,10.0,9.0,9.0,0.62,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1831,10.0,9.0,10.0,10.0,9.0,9.0,1.28,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1832,9.0,9.0,10.0,9.0,9.0,9.0,1.72,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1833,10.0,9.0,10.0,10.0,10.0,10.0,2.99,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1834,8.0,8.0,10.0,10.0,9.0,9.0,1.63,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1835,9.0,9.0,10.0,10.0,9.0,9.0,0.73,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1836,9.0,9.0,9.0,9.0,10.0,9.0,0.85,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1837,9.0,9.0,10.0,10.0,9.0,9.0,0.93,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1838,9.0,9.0,10.0,10.0,9.0,9.0,1.67,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1839,10.0,9.0,10.0,10.0,9.0,9.0,2.97,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1840,10.0,10.0,10.0,10.0,10.0,10.0,0.63,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1841,10.0,9.0,10.0,10.0,10.0,10.0,4.02,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1842,10.0,9.0,10.0,10.0,9.0,9.0,1.2,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1843,10.0,9.0,9.0,9.0,8.0,9.0,1.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1844,10.0,10.0,10.0,10.0,9.0,9.0,0.4,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
1845,10.0,9.0,10.0,10.0,9.0,10.0,0.25,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1846,10.0,9.0,9.0,9.0,9.0,10.0,0.66,Host Has Profile Pic,False,True,False,False,False,False,False
1847,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1848,9.0,9.0,10.0,10.0,10.0,9.0,0.16,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1849,10.0,10.0,10.0,10.0,10.0,10.0,1.1,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1850,10.0,9.0,10.0,10.0,9.0,9.0,2.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1851,10.0,10.0,10.0,10.0,10.0,10.0,0.09,Host Has Profile Pic,False,True,False,False,False,False,False
1852,9.0,10.0,10.0,10.0,9.0,9.0,5.68,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1853,10.0,10.0,10.0,10.0,10.0,9.0,6.43,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1854,9.0,9.0,9.0,9.0,10.0,9.0,9.49,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1855,9.0,9.0,9.0,10.0,9.0,9.0,11.63,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1856,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1857,9.0,10.0,10.0,10.0,9.0,9.0,0.99,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1858,10.0,10.0,10.0,10.0,9.0,10.0,1.09,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1859,10.0,9.0,10.0,10.0,10.0,9.0,0.32,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1860,10.0,10.0,10.0,10.0,9.0,10.0,2.25,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1861,9.0,9.0,9.0,9.0,8.0,9.0,0.3,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1862,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1863,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
1864,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1865,8.0,10.0,10.0,10.0,10.0,10.0,0.2,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1866,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1867,10.0,6.0,10.0,10.0,10.0,10.0,0.03,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1868,9.0,9.0,9.0,9.0,9.0,8.0,0.27,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1869,10.0,10.0,10.0,10.0,9.0,10.0,2.87,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1870,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1871,10.0,9.0,10.0,10.0,9.0,10.0,6.08,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1872,9.0,9.0,9.0,9.0,9.0,9.0,5.48,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1873,9.0,8.0,10.0,9.0,9.0,9.0,2.41,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1874,9.0,9.0,9.0,10.0,8.0,9.0,1.55,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1875,10.0,10.0,10.0,10.0,9.0,9.0,0.59,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1876,9.0,9.0,9.0,9.0,8.0,7.0,0.22,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1877,10.0,10.0,10.0,10.0,10.0,10.0,0.16,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1878,6.0,8.0,6.0,10.0,6.0,8.0,0.08,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1879,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1880,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1881,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1882,9.0,6.0,9.0,8.0,8.0,7.0,0.23,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1883,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1884,9.0,10.0,10.0,10.0,10.0,9.0,0.21,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1885,6.0,5.0,8.0,9.0,9.0,6.0,0.08,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1886,9.0,10.0,10.0,10.0,8.0,9.0,0.04,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1887,10.0,10.0,10.0,10.0,10.0,10.0,8.08,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1888,10.0,10.0,10.0,10.0,10.0,10.0,4.88,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1889,10.0,10.0,10.0,10.0,10.0,10.0,7.84,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1890,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,0.12,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1891,9.0,10.0,10.0,10.0,10.0,9.0,0.42,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1892,10.0,10.0,10.0,10.0,10.0,10.0,0.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1893,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,0.03,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1894,10.0,10.0,10.0,10.0,10.0,10.0,2.73,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1895,9.0,8.0,10.0,10.0,9.0,9.0,1.62,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1896,9.0,9.0,10.0,9.0,8.0,9.0,0.49,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1897,10.0,9.0,10.0,10.0,10.0,10.0,1.45,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
1898,10.0,9.0,10.0,10.0,9.0,9.0,0.4,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1899,9.0,9.0,10.0,10.0,9.0,10.0,0.16,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1900,10.0,10.0,10.0,10.0,9.0,9.0,0.22,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1901,10.0,9.0,10.0,10.0,9.0,10.0,3.8,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1902,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
1903,10.0,10.0,10.0,9.0,10.0,9.0,1.53,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
1904,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1905,9.0,10.0,10.0,10.0,9.0,9.0,2.94,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1906,9.0,10.0,10.0,9.0,9.0,9.0,3.82,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1907,9.0,10.0,9.0,9.0,9.0,9.0,2.38,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1908,10.0,9.0,10.0,10.0,10.0,9.0,1.67,Host Has Profile Pic,False,True,False,False,False,False,False
1909,6.0,10.0,10.0,6.0,10.0,6.0,0.45,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1910,8.0,10.0,10.0,10.0,8.0,6.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1911,8.0,10.0,9.0,9.0,10.0,9.0,0.2,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1912,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1913,9.0,9.0,9.0,8.0,10.0,9.0,0.36,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1914,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1915,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1916,10.0,10.0,10.0,10.0,9.0,10.0,2.76,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
1917,10.0,10.0,10.0,10.0,9.0,10.0,3.05,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1918,10.0,10.0,10.0,9.0,9.0,10.0,3.56,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1919,9.0,9.0,9.0,9.0,9.0,9.0,0.45,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1920,10.0,10.0,10.0,10.0,10.0,10.0,4.04,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
1921,10.0,8.0,10.0,10.0,8.0,10.0,0.03,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1922,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1923,9.0,8.0,9.0,9.0,8.0,9.0,2.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1924,6.0,6.0,10.0,10.0,10.0,8.0,0.23,Host Has Profile Pic,False,True,False,False,False,False,False
1925,10.0,10.0,10.0,10.0,10.0,10.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
1926,9.0,9.0,10.0,10.0,10.0,9.0,0.35,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1927,10.0,10.0,10.0,10.0,9.0,9.0,0.36,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1928,9.0,10.0,10.0,10.0,10.0,10.0,0.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1929,10.0,9.0,9.0,10.0,9.0,9.0,0.31,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1930,10.0,10.0,10.0,9.0,8.0,9.0,0.07,Host Has Profile Pic,False,True,False,False,False,False,False
1931,10.0,9.0,10.0,10.0,9.0,8.0,3.0,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
1932,7.0,9.0,9.0,9.0,9.0,8.0,2.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1933,7.0,9.0,7.0,7.0,8.0,6.0,3.0,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
1934,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
1935,10.0,10.0,10.0,10.0,10.0,10.0,3.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1936,8.0,9.0,7.0,9.0,9.0,7.0,0.09,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1937,10.0,10.0,10.0,10.0,10.0,10.0,0.78,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1938,10.0,9.0,10.0,10.0,9.0,10.0,0.12,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1939,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
1940,10.0,10.0,10.0,10.0,9.0,10.0,0.25,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1941,10.0,10.0,10.0,10.0,9.0,9.0,0.75,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1942,10.0,9.0,10.0,10.0,9.0,10.0,0.61,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1943,8.0,10.0,10.0,10.0,8.0,8.0,0.63,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
1944,10.0,10.0,10.0,10.0,10.0,10.0,1.51,Host Has Profile Pic,False,True,False,False,False,False,False
1945,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1946,10.0,9.0,10.0,10.0,9.0,10.0,0.42,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1947,10.0,10.0,10.0,10.0,10.0,9.0,0.55,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1948,10.0,10.0,10.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1949,10.0,8.0,10.0,10.0,10.0,10.0,0.1,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1950,10.0,10.0,10.0,10.0,10.0,10.0,0.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
1951,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1952,10.0,10.0,10.0,10.0,9.0,9.0,0.62,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
1953,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,Host Has Profile Pic,False,True,False,False,False,False,False
1954,10.0,9.0,9.0,10.0,9.0,9.0,0.34,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
1955,9.470434498529892,9.213585891574134,9.605099705786204,9.615284128020901,9.23945044160942,9.239934533551555,1.618546679499519,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
